id,true_0,score_0,score_1
147,0.0,0.99996746,3.25441e-05
148,0.0,0.99990916,9.086424e-05
149,1.0,4.5945266e-12,1.0
150,1.0,2.9835091e-06,0.999997
151,1.0,3.3274366e-05,0.99996674
152,1.0,4.3295913e-05,0.9999567
153,0.0,0.9999994,5.85536e-07
154,1.0,3.5597804e-08,1.0
155,0.0,0.99999714,2.8990423e-06
156,1.0,1.0406168e-08,1.0
157,1.0,6.4572646e-11,1.0
158,0.0,0.9986872,0.0013127463
159,1.0,1.8978964e-13,1.0
160,1.0,1.8228863e-09,1.0
161,0.0,0.999992,8.008426e-06
162,0.0,0.9999949,5.1250654e-06
163,1.0,2.6715633e-12,1.0
164,1.0,0.00013222822,0.9998678
165,0.0,0.99939346,0.0006065478
166,1.0,2.6514414e-07,0.99999976
167,0.0,0.9999708,2.9264953e-05
168,0.0,0.9999938,6.247523e-06
169,1.0,2.4033454e-11,1.0
170,1.0,0.00017491868,0.99982506
171,1.0,3.351414e-06,0.99999666
172,1.0,9.999216e-06,0.99999
173,1.0,2.4782028e-07,0.99999976
174,1.0,2.9110989e-12,1.0
175,1.0,3.3218508e-10,1.0
176,0.0,0.9999987,1.3118796e-06
177,1.0,4.790528e-07,0.9999995
178,1.0,0.0013620943,0.99863786
179,1.0,3.358366e-11,1.0
180,1.0,1.2578621e-12,1.0
181,1.0,7.778179e-09,1.0
182,1.0,3.2491705e-08,1.0
183,0.0,0.9999993,7.599397e-07
184,1.0,2.464989e-07,0.99999976
185,0.0,0.9999999,1.3866914e-07
186,1.0,4.1791935e-08,1.0
187,1.0,3.7109246e-06,0.9999963
188,1.0,2.7802298e-05,0.9999722
189,1.0,8.3875885e-11,1.0
190,1.0,5.512604e-11,1.0
191,1.0,3.1912516e-06,0.9999968
192,1.0,5.070969e-10,1.0
193,1.0,1.4427812e-06,0.99999857
194,1.0,6.052837e-08,0.9999999
195,0.0,0.9999999,9.7651096e-08
196,0.0,0.9999987,1.2538092e-06
197,0.0,0.99944764,0.00055235176
198,1.0,1.6710796e-07,0.9999999
199,1.0,0.014618287,0.9853817
200,1.0,6.4346706e-10,1.0
201,0.0,0.99999833,1.7204968e-06
202,1.0,1.6227987e-05,0.9999838
203,1.0,6.9836697e-12,1.0
204,1.0,2.2227837e-07,0.99999976
205,0.0,0.99836427,0.001635765
206,1.0,3.2746165e-08,1.0
207,0.0,0.9999695,3.053867e-05
208,1.0,1.0347129e-06,0.9999989
209,0.0,0.9999571,4.2894397e-05
210,1.0,8.7246167e-07,0.99999917
211,0.0,0.99972934,0.0002706324
212,1.0,2.719007e-08,1.0
213,0.0,0.68029857,0.31970143
214,1.0,0.0013166041,0.9986834
215,1.0,1.8389583e-08,1.0
216,1.0,8.6394946e-05,0.9999136
217,1.0,1.9652302e-06,0.9999981
218,1.0,0.32526928,0.6747307
219,0.0,0.99998784,1.2137777e-05
220,1.0,0.38030007,0.61969995
221,1.0,4.894235e-06,0.9999951
222,0.0,0.9998876,0.00011235423
223,0.0,0.9999957,4.271274e-06
224,1.0,4.646514e-08,1.0
225,1.0,2.9021854e-07,0.99999976
226,0.0,0.9999821,1.788596e-05
227,0.0,0.99998736,1.2660718e-05
228,0.0,0.5185676,0.48143238
229,1.0,9.447693e-09,1.0
230,1.0,5.216641e-11,1.0
231,1.0,1.6856876e-10,1.0
232,1.0,3.2073686e-08,1.0
233,1.0,3.765114e-09,1.0
234,1.0,2.5362248e-09,1.0
235,0.0,0.99993646,6.3548425e-05
236,1.0,7.429569e-05,0.99992573
237,1.0,7.929789e-09,1.0
238,1.0,2.3844743e-06,0.9999976
239,0.0,0.9997446,0.0002553524
240,1.0,0.00049759797,0.9995024
241,1.0,6.147596e-11,1.0
242,1.0,2.0754471e-06,0.999998
243,0.0,0.99999964,3.9261766e-07
244,1.0,1.7862538e-05,0.9999821
245,1.0,4.0916308e-05,0.9999591
246,1.0,3.8936035e-11,1.0
247,1.0,1.6406524e-08,1.0
248,0.0,0.9992078,0.0007921842
249,1.0,0.050700605,0.94929945
250,1.0,3.127422e-08,1.0
251,1.0,1.1866234e-08,1.0
252,0.0,0.99953127,0.00046869044
253,1.0,0.00046966545,0.9995303
254,1.0,2.39429e-08,1.0
255,1.0,9.4566445e-11,1.0
256,1.0,0.89861375,0.10138629
257,0.0,0.9997563,0.00024370755
258,1.0,4.035897e-09,1.0
259,0.0,0.99997675,2.3237817e-05
260,0.0,0.99999046,9.542116e-06
261,1.0,1.0668565e-11,1.0
262,0.0,0.99999845,1.5838295e-06
263,0.0,0.999969,3.095798e-05
264,1.0,0.04467917,0.95532084
265,1.0,3.3010085e-07,0.99999964
266,1.0,2.2333506e-07,0.99999976
267,0.0,1.0,2.7666163e-09
268,1.0,2.3460825e-07,0.99999976
269,1.0,2.9881222e-10,1.0
270,0.0,0.9825266,0.01747332
271,0.0,0.99999917,8.3401545e-07
272,1.0,0.00021205311,0.999788
273,1.0,9.1361485e-10,1.0
274,1.0,5.826961e-06,0.99999416
275,1.0,0.0064052325,0.9935948
276,0.0,0.9999995,5.358418e-07
277,1.0,1.0510158e-11,1.0
278,1.0,3.5610915e-07,0.99999964
279,1.0,0.000328787,0.9996712
280,1.0,1.380615e-07,0.9999999
281,0.0,1.0,5.507105e-08
282,1.0,1.08314025e-05,0.99998915
283,1.0,1.670963e-06,0.99999833
284,1.0,1.0177139e-08,1.0
285,0.0,0.9997055,0.00029452468
286,0.0,0.99989235,0.00010758628
287,1.0,3.344721e-13,1.0
288,1.0,3.5607238e-12,1.0
289,0.0,0.99999857,1.4206609e-06
290,1.0,9.014863e-06,0.99999094
291,1.0,2.5155193e-12,1.0
292,1.0,1.893536e-09,1.0
293,0.0,0.9999914,8.641514e-06
294,1.0,1.608002e-08,1.0
295,0.0,0.99899954,0.0010005111
296,1.0,4.4137183e-09,1.0
297,1.0,0.0024314632,0.99756855
298,1.0,1.0610546e-05,0.9999894
299,1.0,9.289136e-05,0.99990714
300,0.0,0.99993396,6.609664e-05
301,1.0,0.004887887,0.9951121
302,1.0,0.0001535709,0.99984646
303,1.0,3.3611764e-06,0.99999666
304,1.0,9.323849e-06,0.9999907
305,1.0,7.714638e-11,1.0
306,1.0,3.3719564e-07,0.99999964
307,1.0,5.769862e-05,0.9999423
308,1.0,7.252348e-11,1.0
309,1.0,5.791554e-12,1.0
310,0.0,0.9999988,1.2336811e-06
311,0.0,1.0,3.402514e-10
312,0.0,0.9949949,0.0050050905
313,1.0,7.681546e-10,1.0
314,1.0,9.642811e-05,0.99990356
315,1.0,3.4813536e-07,0.99999964
316,0.0,0.9999995,4.2499767e-07
317,0.0,0.99809664,0.001903377
318,1.0,0.0009930534,0.9990069
319,1.0,3.2169265e-07,0.99999964
320,1.0,1.1503807e-11,1.0
321,1.0,3.2870432e-06,0.99999666
322,1.0,1.1309451e-07,0.9999999
323,1.0,0.011396866,0.9886031
324,0.0,0.99999404,6.001697e-06
325,1.0,5.4479483e-06,0.9999945
326,1.0,4.488305e-07,0.9999995
327,1.0,1.5006054e-07,0.9999999
328,1.0,0.0010046728,0.99899536
329,1.0,0.8111814,0.18881856
330,1.0,5.185971e-09,1.0
331,1.0,6.999311e-08,0.9999999
332,0.0,0.99999833,1.6279583e-06
333,1.0,4.643674e-10,1.0
334,1.0,1.0367601e-11,1.0
335,1.0,1.4647727e-12,1.0
336,1.0,1.4975218e-06,0.99999845
337,1.0,1.4175129e-07,0.9999999
338,1.0,4.051834e-08,1.0
339,0.0,0.9999939,6.109712e-06
340,1.0,1.8127033e-09,1.0
341,0.0,0.98526174,0.014738284
342,0.0,0.9934849,0.0065150475
343,1.0,1.8374667e-06,0.9999982
344,1.0,6.7105055e-09,1.0
345,1.0,0.5563299,0.44367015
346,1.0,1.3196246e-08,1.0
347,0.0,0.91224694,0.08775303
348,0.0,0.9999913,8.683364e-06
349,1.0,2.2089563e-12,1.0
350,0.0,0.99895215,0.0010478033
351,0.0,0.99999714,2.8324641e-06
352,0.0,0.9999987,1.2656292e-06
353,1.0,0.00042988404,0.9995701
354,1.0,7.4714626e-07,0.9999993
355,0.0,0.9998454,0.00015461321
356,0.0,0.9999957,4.2656648e-06
357,1.0,0.0002960652,0.99970394
358,1.0,3.006915e-10,1.0
359,0.0,0.999998,2.0285356e-06
360,1.0,3.6840518e-06,0.9999963
361,1.0,9.4520225e-12,1.0
362,0.0,0.99999535,4.703735e-06
363,1.0,0.0058122096,0.99418783
364,1.0,3.2233378e-12,1.0
365,1.0,2.9725213e-06,0.999997
366,1.0,7.775059e-06,0.99999225
367,1.0,1.2372625e-09,1.0
368,0.0,0.98989224,0.010107762
369,0.0,0.99997985,2.020312e-05
370,0.0,0.992922,0.007077969
371,1.0,0.0019769103,0.99802315
372,1.0,5.3952216e-09,1.0
373,1.0,1.9397788e-09,1.0
374,0.0,0.9999968,3.2760088e-06
375,1.0,2.2768125e-08,1.0
376,1.0,1.1401699e-05,0.99998856
377,1.0,1.0991084e-05,0.99998903
378,1.0,2.2416882e-09,1.0
379,1.0,3.9058156e-07,0.99999964
380,1.0,2.2477013e-11,1.0
381,1.0,0.01496119,0.98503876
382,1.0,4.7675797e-10,1.0
383,1.0,0.0003679901,0.999632
384,1.0,0.0010002452,0.9989998
385,0.0,0.99995947,4.0492e-05
386,0.0,0.9999647,3.531386e-05
387,0.0,0.99997866,2.1300397e-05
388,1.0,3.1114017e-10,1.0
389,1.0,1.4215109e-12,1.0
390,1.0,1.5724082e-11,1.0
391,1.0,6.487022e-09,1.0
392,1.0,1.3432098e-07,0.9999999
393,1.0,0.005540249,0.99445975
394,1.0,4.488109e-06,0.99999547
395,1.0,9.022087e-09,1.0
396,0.0,0.9998354,0.00016460179
397,0.0,0.9999964,3.5582166e-06
398,1.0,0.0067428206,0.99325716
399,0.0,0.99979717,0.00020281729
400,0.0,0.999972,2.8046816e-05
401,1.0,5.5195997e-06,0.9999945
402,1.0,0.55257815,0.44742182
403,0.0,0.9997429,0.00025709838
404,1.0,5.6766778e-05,0.99994326
405,1.0,0.009555296,0.9904447
406,1.0,0.018520594,0.98147935
407,1.0,1.8295941e-10,1.0
408,1.0,5.265562e-08,1.0
409,1.0,8.158987e-05,0.99991846
410,1.0,4.278992e-09,1.0
411,1.0,6.169535e-08,0.9999999
412,1.0,4.7232884e-06,0.99999523
413,1.0,6.6257905e-07,0.9999993
414,1.0,2.547154e-07,0.99999976
415,1.0,9.152286e-09,1.0
416,1.0,6.5855726e-05,0.9999342
417,1.0,5.518672e-08,1.0
418,0.0,0.99999046,9.557844e-06
419,0.0,0.9268021,0.073197864
420,1.0,1.3896853e-10,1.0
421,1.0,2.0304073e-08,1.0
422,0.0,0.9889332,0.011066784
423,1.0,1.897792e-09,1.0
424,1.0,0.007013751,0.99298626
425,1.0,4.6992336e-06,0.99999535
426,1.0,1.2460987e-07,0.9999999
427,1.0,3.4187224e-08,1.0
428,0.0,0.9999887,1.1354585e-05
429,1.0,6.570624e-05,0.9999343
430,1.0,5.4564114e-10,1.0
431,1.0,6.9741185e-07,0.9999993
432,0.0,0.99979883,0.00020114718
433,1.0,3.5632528e-11,1.0
434,1.0,2.8117515e-06,0.99999714
435,1.0,0.0052337577,0.99476624
436,1.0,1.7613993e-06,0.9999982
437,0.0,0.99999094,9.115075e-06
438,1.0,1.4250103e-08,1.0
439,1.0,3.5847156e-06,0.9999964
440,1.0,1.349512e-06,0.9999987
441,1.0,5.5248736e-05,0.9999448
442,0.0,0.99991333,8.660272e-05
443,1.0,5.3955605e-06,0.99999464
444,0.0,0.99999917,7.978749e-07
445,1.0,2.5282493e-10,1.0
446,1.0,0.002470294,0.9975297
447,0.0,0.9959513,0.0040486776
448,1.0,7.5984775e-07,0.9999993
449,1.0,7.402317e-11,1.0
450,1.0,2.3877522e-10,1.0
451,0.0,0.9999423,5.7678484e-05
452,1.0,4.5884208e-09,1.0
453,1.0,3.9357808e-08,1.0
454,0.0,0.9995414,0.00045857724
455,1.0,1.68004e-05,0.9999832
456,1.0,1.7203082e-07,0.9999999
457,1.0,0.0005290149,0.999471
458,1.0,2.4266478e-07,0.99999976
459,1.0,0.0059997863,0.9940002
460,1.0,1.4287328e-06,0.99999857
461,0.0,0.999998,2.0552816e-06
462,0.0,0.9999268,7.316346e-05
463,1.0,0.009111437,0.9908886
464,1.0,7.6224435e-12,1.0
465,1.0,1.372439e-07,0.9999999
466,0.0,0.99999905,9.839115e-07
467,1.0,0.00010095602,0.999899
468,1.0,4.2013025e-06,0.9999958
469,1.0,8.870609e-07,0.99999917
470,1.0,1.1245249e-05,0.9999888
471,1.0,8.258789e-07,0.99999917
472,0.0,0.9999347,6.5350054e-05
473,1.0,4.89951e-13,1.0
474,0.0,0.99904674,0.00095326104
475,1.0,1.7289037e-07,0.9999999
476,0.0,0.99999905,9.349048e-07
477,1.0,4.8182526e-05,0.99995184
478,1.0,1.777194e-05,0.99998224
479,1.0,1.05626556e-10,1.0
480,1.0,4.6774202e-09,1.0
481,0.0,0.9996375,0.0003624924
482,1.0,3.3360905e-07,0.99999964
483,1.0,1.1923217e-07,0.9999999
484,1.0,1.4856681e-07,0.9999999
485,1.0,1.0177837e-08,1.0
486,1.0,2.1738301e-06,0.99999785
487,1.0,1.9449782e-07,0.99999976
488,1.0,4.743561e-10,1.0
489,1.0,1.01942635e-10,1.0
490,0.0,0.99999344,6.532994e-06
491,1.0,5.4748165e-07,0.9999994
492,1.0,1.3882184e-09,1.0
493,1.0,7.499728e-06,0.9999925
494,1.0,0.56716084,0.43283916
495,0.0,0.44260833,0.55739164
496,1.0,0.0015960794,0.99840397
497,1.0,3.628797e-07,0.99999964
498,1.0,1.1467371e-08,1.0
499,1.0,7.15576e-09,1.0
500,1.0,0.13125527,0.86874473
501,1.0,1.2319845e-06,0.9999988
502,0.0,0.9999802,1.9818504e-05
503,1.0,2.5865642e-08,1.0
504,1.0,0.00071581407,0.9992842
505,1.0,1.01579815e-07,0.9999999
506,1.0,1.6026139e-11,1.0
507,1.0,2.3522305e-06,0.9999976
508,0.0,0.9999676,3.242106e-05
509,1.0,3.2480457e-10,1.0
510,1.0,6.786754e-07,0.9999993
511,1.0,0.003556463,0.99644357
512,1.0,0.020046735,0.9799533
513,1.0,3.977427e-07,0.99999964
514,1.0,1.457119e-07,0.9999999
515,1.0,2.0538062e-10,1.0
516,1.0,0.016058212,0.98394185
517,1.0,2.5224439e-11,1.0
518,1.0,0.029781012,0.97021896
519,0.0,0.9999999,1.6553133e-07
520,0.0,0.98717505,0.012824975
521,1.0,9.525983e-10,1.0
522,1.0,0.00023784107,0.9997621
523,0.0,0.9999989,1.128317e-06
524,1.0,0.00031706438,0.9996829
525,0.0,0.984335,0.015665047
526,1.0,0.0028444142,0.99715555
527,1.0,0.104608916,0.89539105
528,1.0,3.738226e-05,0.99996257
529,0.0,0.9999993,6.591191e-07
530,1.0,1.734349e-08,1.0
531,1.0,0.0019328459,0.9980672
532,0.0,0.9996238,0.0003761432
533,0.0,0.99988544,0.000114498005
534,1.0,5.699486e-05,0.999943
535,1.0,2.7825321e-05,0.9999722
536,0.0,0.9999988,1.189483e-06
537,1.0,0.00045452965,0.9995454
538,1.0,0.0005554686,0.99944454
539,1.0,0.0020079499,0.99799204
540,1.0,1.5030381e-10,1.0
541,1.0,0.00027420986,0.99972576
542,1.0,4.797834e-07,0.9999995
543,1.0,1.9615694e-05,0.99998033
544,1.0,8.374192e-11,1.0
545,1.0,3.7323548e-07,0.99999964
546,1.0,0.4008265,0.5991735
547,1.0,0.0002338536,0.9997662
548,0.0,1.0,1.221366e-08
549,1.0,0.009678563,0.99032146
550,1.0,3.006016e-09,1.0
551,0.0,0.99963653,0.0003633998
552,1.0,2.0102604e-09,1.0
553,0.0,0.9999989,1.0301129e-06
554,1.0,0.017358169,0.9826418
555,1.0,0.0003210675,0.99967897
556,1.0,6.9421407e-07,0.9999993
557,1.0,0.0048695155,0.99513054
558,1.0,1.9708548e-06,0.999998
559,1.0,1.8695634e-09,1.0
560,1.0,0.00027811126,0.9997218
561,1.0,9.835713e-12,1.0
562,1.0,0.21805225,0.78194773
563,1.0,1.4447149e-08,1.0
564,0.0,0.99998415,1.5841673e-05
565,1.0,0.00014600715,0.99985397
566,1.0,3.7555812e-05,0.99996245
567,0.0,0.9999964,3.552981e-06
568,1.0,1.6774966e-06,0.99999833
569,1.0,1.4079042e-07,0.9999999
570,0.0,0.99986494,0.00013504375
571,1.0,3.8158287e-06,0.9999962
572,0.0,0.99999523,4.7471094e-06
573,0.0,0.9806671,0.019332832
574,1.0,3.129425e-09,1.0
575,1.0,3.2061007e-09,1.0
576,0.0,0.999877,0.00012295131
577,0.0,0.99996305,3.7003745e-05
578,1.0,1.4357604e-05,0.9999857
579,1.0,0.0018537705,0.9981463
580,1.0,6.5944484e-08,0.9999999
581,1.0,4.1852277e-10,1.0
582,1.0,1.0909192e-08,1.0
583,1.0,5.598595e-05,0.999944
584,0.0,0.99939203,0.0006079725
585,1.0,0.0010844484,0.99891555
586,0.0,0.9999496,5.0481645e-05
587,1.0,2.0941793e-09,1.0
588,1.0,0.00044736554,0.99955267
589,1.0,2.2051678e-08,1.0
590,0.0,0.9999877,1.233348e-05
591,1.0,2.1855337e-08,1.0
592,1.0,3.4615273e-09,1.0
593,1.0,2.0028538e-06,0.999998
594,1.0,8.3728146e-08,0.9999999
595,0.0,0.99994683,5.3216885e-05
596,1.0,0.00035893195,0.99964106
597,1.0,3.2732958e-10,1.0
598,1.0,2.8225404e-12,1.0
599,1.0,1.1877951e-06,0.9999988
600,1.0,7.1494737e-12,1.0
601,0.0,0.99989164,0.000108300825
602,1.0,0.00030113582,0.9996989
603,1.0,0.00019005,0.9998099
604,1.0,4.1033092e-13,1.0
605,1.0,9.930412e-09,1.0
606,1.0,0.7251184,0.27488163
607,1.0,1.1380947e-09,1.0
608,1.0,8.578797e-06,0.9999914
609,1.0,1.9321682e-07,0.99999976
610,1.0,2.2324743e-06,0.99999774
611,0.0,1.0,2.5355233e-09
612,1.0,1.14253485e-11,1.0
613,0.0,0.9999863,1.3750157e-05
614,1.0,9.5318775e-09,1.0
615,0.0,0.99813735,0.0018625993
616,0.0,1.0,1.6181421e-09
617,0.0,0.999995,5.038997e-06
618,1.0,9.862015e-05,0.9999014
619,1.0,1.2003327e-05,0.99998796
620,1.0,2.1339348e-10,1.0
621,1.0,0.015346243,0.9846538
622,1.0,6.2296377e-09,1.0
623,1.0,4.138554e-09,1.0
624,0.0,0.99690264,0.0030973563
625,1.0,1.5759075e-09,1.0
626,1.0,4.7755275e-09,1.0
627,1.0,4.6399386e-05,0.9999536
628,1.0,0.0050909473,0.9949091
629,1.0,7.36782e-05,0.9999263
630,1.0,4.8377237e-06,0.9999951
631,0.0,0.99999964,3.342555e-07
632,1.0,1.470562e-08,1.0
633,1.0,1.4229359e-07,0.9999999
634,0.0,0.9999949,5.1729025e-06
635,1.0,6.5371364e-10,1.0
636,1.0,4.733985e-08,1.0
637,1.0,1.1161559e-06,0.9999989
638,1.0,1.6436649e-09,1.0
639,0.0,0.99999976,1.8923642e-07
640,1.0,1.5349311e-08,1.0
641,1.0,2.4325232e-08,1.0
642,1.0,2.2545566e-06,0.99999774
643,1.0,1.8018067e-06,0.9999982
644,1.0,2.2580669e-05,0.99997747
645,0.0,0.999985,1.5075385e-05
646,1.0,5.30278e-06,0.99999475
647,1.0,7.201288e-12,1.0
648,0.0,0.99993753,6.246299e-05
649,0.0,0.99999666,3.3954661e-06
650,1.0,3.4130747e-11,1.0
651,1.0,6.0278543e-10,1.0
652,1.0,0.020588974,0.979411
653,1.0,6.2614464e-07,0.9999994
654,0.0,1.0,3.737811e-08
655,0.0,0.99582505,0.0041749976
656,1.0,2.571184e-07,0.99999976
657,0.0,0.99999535,4.681511e-06
658,1.0,1.5076542e-11,1.0
659,1.0,4.0584084e-08,1.0
660,1.0,1.9048105e-07,0.99999976
661,0.0,0.9999968,3.1770157e-06
662,1.0,2.9943084e-09,1.0
663,1.0,8.749575e-10,1.0
664,1.0,2.3588238e-09,1.0
665,0.0,0.9999882,1.1840993e-05
666,1.0,3.126029e-05,0.99996877
667,1.0,1.5691733e-10,1.0
668,1.0,1.1064524e-06,0.9999989
669,1.0,7.078766e-08,0.9999999
670,0.0,0.99998677,1.325847e-05
671,1.0,8.104333e-09,1.0
672,1.0,0.0005390776,0.9994609
673,1.0,6.591028e-07,0.9999993
674,0.0,0.6358237,0.36417627
675,1.0,5.9618003e-05,0.9999404
676,1.0,3.5725898e-11,1.0
677,1.0,8.523828e-07,0.99999917
678,1.0,0.00015996117,0.99984
679,1.0,6.4533983e-06,0.99999356
680,0.0,0.9999987,1.2851518e-06
681,1.0,0.029436681,0.97056335
682,0.0,0.77486587,0.22513415
683,1.0,6.8794748e-09,1.0
684,1.0,5.1860103e-09,1.0
685,1.0,2.3380455e-08,1.0
686,1.0,6.5606034e-11,1.0
687,1.0,7.2620168e-09,1.0
688,1.0,3.8191382e-07,0.99999964
689,1.0,6.951694e-08,0.9999999
690,1.0,0.00013453838,0.9998654
691,0.0,0.999997,2.9849466e-06
692,1.0,7.410263e-09,1.0
693,1.0,0.012620372,0.98737955
694,1.0,1.1565288e-05,0.99998844
695,1.0,6.496367e-10,1.0
696,1.0,1.161118e-08,1.0
697,0.0,0.99992144,7.8565376e-05
698,1.0,9.434664e-11,1.0
699,1.0,7.814152e-12,1.0
700,1.0,7.0440376e-10,1.0
701,1.0,1.509005e-09,1.0
702,0.0,0.9954307,0.004569246
703,1.0,1.0615304e-07,0.9999999
704,1.0,6.197166e-09,1.0
705,1.0,1.608104e-07,0.9999999
706,0.0,0.99999905,1.0093357e-06
707,1.0,1.406711e-09,1.0
708,1.0,2.4437535e-12,1.0
709,1.0,3.7417202e-08,1.0
710,0.0,0.9999969,3.1584855e-06
711,1.0,1.3214653e-06,0.9999987
712,1.0,4.9748376e-08,1.0
713,1.0,3.443585e-07,0.99999964
714,1.0,0.00061277597,0.99938726
715,0.0,0.99736255,0.0026374687
716,1.0,2.1849824e-09,1.0
717,1.0,2.4327042e-08,1.0
