id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
29,6.0,9.411273e-13,4.3090568e-17,1.3772356e-18,8.809871e-15,1.9549056e-14,8.534335e-13,1.0,1.0638774e-15,1.29655415e-08,9.692338e-11,5.2096702e-15
30,6.0,2.105871e-09,7.5492484e-19,5.87021e-14,2.5504146e-16,1.232272e-13,5.902767e-11,1.0,1.4593041e-16,8.760817e-09,3.6823746e-16,9.2476465e-15
31,4.0,6.1068738e-15,5.493568e-19,1.461463e-14,1.24438915e-14,0.99999344,5.8542557e-08,1.320079e-12,1.451927e-11,6.918355e-12,1.218864e-07,6.280418e-06
32,6.0,3.9981427e-09,2.9075874e-13,6.51096e-10,5.858838e-14,6.310824e-09,1.3205906e-11,0.999997,2.8949196e-10,6.664156e-10,4.4219483e-08,2.9220694e-06
33,7.0,2.8858917e-14,3.7805466e-22,6.618478e-16,1.9306882e-12,5.962752e-11,1.8047862e-16,4.0649242e-19,1.0,2.1010552e-14,7.353254e-17,1.4318113e-11
34,7.0,2.5979867e-26,7.965018e-35,6.278183e-25,5.140369e-19,7.275123e-19,1.8077901e-24,4.3906384e-27,1.0,8.166959e-17,7.2089257e-28,4.77083e-20
35,6.0,1.0315209e-19,6.473754e-22,2.717715e-20,6.761773e-23,6.03622e-17,2.1057813e-14,1.0,1.1439133e-18,8.259377e-11,4.9790675e-17,8.301635e-20
36,4.0,4.9272895e-12,9.704008e-19,2.2799408e-16,8.287043e-14,1.0,5.0449478e-11,1.609503e-15,1.9502301e-12,2.342303e-16,4.0180715e-12,1.649423e-11
37,5.0,2.8395196e-14,2.2154515e-18,8.0292186e-20,2.9636322e-16,0.0002698092,0.998679,2.9670236e-14,4.750057e-08,1.2467667e-09,2.285305e-12,0.0010511404
38,6.0,8.515328e-24,3.0922858e-29,6.050318e-28,3.8428498e-30,4.380999e-28,1.6171367e-27,1.0,5.8597793e-23,3.1479793e-19,1.4844988e-29,2.3165392e-19
39,1.0,4.502479e-13,1.0,6.5864196e-11,3.177257e-13,9.967351e-18,2.6984853e-12,9.6022745e-17,9.4119137e-14,2.7574304e-19,1.7768516e-10,3.4859536e-14
40,2.0,0.037359558,0.025872448,0.93643594,1.3915979e-13,0.00020117473,0.00013052717,8.533677e-10,7.109723e-12,6.436298e-11,1.7315928e-07,7.9536484e-08
41,2.0,0.03897832,0.07233944,0.88710904,9.52699e-12,0.0015069136,6.257248e-05,1.0663077e-06,5.755264e-10,3.3741845e-08,2.34286e-06,3.6950976e-07
42,4.0,6.8593147e-07,1.5628917e-09,3.4168795e-06,3.3473735e-10,0.99415934,1.6069876e-05,1.461407e-08,6.220523e-11,3.691057e-09,0.0058143707,6.0633747e-06
43,9.0,7.409423e-18,1.1139689e-15,8.031222e-21,1.6921934e-19,4.1432545e-16,9.768899e-18,1.4667206e-13,5.5795193e-19,3.838355e-21,1.0,9.736259e-13
44,5.0,3.6341655e-12,3.4512038e-15,4.3930415e-15,1.3368147e-16,8.016447e-06,0.9999918,1.6665603e-09,9.1014704e-12,1.1297953e-09,3.2079628e-10,1.5050878e-07
45,1.0,1.8924378e-05,0.9999461,2.1652155e-05,4.5985576e-12,1.849871e-07,1.8512122e-07,7.798529e-12,1.2810991e-11,2.5284745e-14,8.284489e-06,4.6811424e-06
46,10.0,5.271872e-27,2.6998455e-30,1.2652306e-26,2.8631955e-20,1.4697058e-13,4.4474455e-20,3.0834437e-19,3.555983e-14,3.1090438e-23,1.0633345e-21,1.0
47,5.0,4.690053e-16,1.6510058e-15,4.3137397e-19,1.5668148e-12,1.1451236e-09,1.0,6.144633e-14,1.1113725e-09,4.54191e-15,5.4690887e-11,2.500259e-09
48,3.0,6.071574e-18,1.1770468e-17,2.3251932e-23,1.0,1.9832222e-15,9.4874175e-21,6.2025524e-11,1.3321781e-12,5.3081185e-18,2.1307755e-13,1.2881624e-13
49,6.0,8.077325e-17,1.5790232e-22,1.2301183e-17,1.4956842e-23,4.93829e-15,7.846677e-13,1.0,1.2027587e-19,1.0494509e-08,3.0378334e-16,6.4772254e-18
50,6.0,2.1726505e-08,3.004315e-13,7.6725265e-11,7.178547e-14,4.874774e-07,0.00074372604,0.9989673,3.8142144e-14,1.456542e-07,0.0002883545,1.5680222e-10
51,9.0,1.9490978e-10,4.3048356e-09,2.5325756e-16,2.6643445e-14,2.1499965e-12,3.9373778e-13,1.16260813e-10,1.5252542e-15,1.7397738e-18,1.0,2.8857864e-11
52,10.0,1.2423338e-08,6.90359e-08,1.4522269e-13,1.3961184e-06,0.00014996403,2.285348e-10,6.832311e-13,2.1234358e-07,1.1808e-14,1.9384563e-05,0.99982893
53,5.0,4.5268375e-14,2.437557e-16,3.1101144e-17,1.2877024e-14,4.4126453e-05,0.9937349,1.0452861e-07,3.742453e-09,3.1205513e-08,1.993401e-11,0.0062208665
54,0.0,0.99999654,7.6725215e-12,2.606832e-08,4.628707e-13,1.7377701e-08,9.3146366e-07,4.1991102e-10,6.328568e-15,1.1960332e-12,3.5137887e-08,2.5245836e-06
55,5.0,0.0009215216,2.713742e-08,0.0011223044,3.7750713e-13,3.6881363e-05,0.9979189,2.1209442e-07,2.0371375e-11,9.782574e-08,7.73281e-08,2.0547555e-08
56,9.0,9.807606e-10,1.0390826e-07,4.684253e-12,7.011024e-14,1.1659366e-11,2.0895861e-10,1.1024644e-05,5.4368474e-15,2.6627651e-14,0.9999888,2.1829627e-09
57,6.0,1.8224553e-24,1.4016591e-25,1.26812696e-23,1.6666836e-26,4.728835e-18,2.0533204e-14,1.0,5.6769294e-18,8.567526e-09,1.322381e-23,6.3588443e-21
58,0.0,0.99973184,2.1362183e-09,2.5116084e-05,5.229807e-14,3.2932565e-10,0.00024299564,1.06125135e-08,6.8878713e-16,3.1574639e-12,1.6133612e-08,9.047779e-11
59,5.0,4.677952e-11,7.1777827e-13,7.749491e-14,6.259457e-11,8.1088575e-07,0.9999888,7.274464e-10,1.3450368e-11,5.43222e-09,1.0259619e-05,1.2136941e-07
60,4.0,1.5278258e-11,6.9543183e-13,9.390003e-18,1.0589015e-15,0.99992394,3.8952894e-06,1.4724869e-09,1.8820712e-10,8.189787e-12,3.5858892e-11,7.216751e-05
61,3.0,5.227656e-19,3.1337016e-24,3.7942825e-24,1.0,3.3379914e-20,3.6702315e-15,1.8608842e-15,4.5514987e-16,1.9592224e-20,2.6693837e-19,4.9066124e-15
62,0.0,0.99998236,2.1219384e-08,1.4453282e-07,8.3094755e-12,5.9754235e-10,2.9605027e-11,1.2805612e-12,2.0773262e-13,4.9977667e-15,1.5197756e-05,2.2917866e-06
63,7.0,1.2034671e-24,1.523318e-30,1.6019064e-24,6.6232947e-18,6.0284694e-12,9.652105e-18,2.6160407e-23,1.0,1.2864953e-13,1.2445441e-22,3.2275517e-12
64,10.0,4.8291142e-11,5.3790927e-11,1.9414411e-12,1.6229757e-13,9.037172e-09,4.1559396e-09,2.7104552e-10,2.2883034e-10,1.1798798e-15,2.8175447e-07,0.99999976
65,0.0,1.0,1.3674989e-17,1.108668e-18,1.440969e-20,3.745141e-19,4.7969444e-20,3.321948e-20,4.0224123e-19,5.45515e-22,2.9696376e-15,1.81348e-18
66,6.0,1.1788931e-18,2.6975092e-22,4.502429e-20,4.812089e-25,1.6316947e-17,2.3473683e-14,1.0,2.5584777e-20,5.480413e-13,3.1836464e-16,3.1441526e-18
67,9.0,4.046356e-09,5.154041e-09,7.34368e-13,1.704317e-12,4.959139e-08,2.4241475e-09,8.234155e-09,3.7442356e-14,4.0672997e-14,0.9999999,7.907178e-09
68,3.0,7.958622e-17,2.0584433e-16,8.276781e-20,1.0,7.0970587e-19,2.648958e-16,4.742713e-13,1.2175885e-12,2.799238e-21,5.97597e-15,1.0576958e-12
69,0.0,1.0,5.5421116e-15,7.27218e-12,1.0185497e-14,2.4561882e-12,4.296641e-09,5.3218463e-10,1.5609913e-13,1.1919039e-12,1.868549e-11,2.9723384e-09
70,0.0,0.9999646,4.0857075e-14,1.08664515e-10,2.0379937e-16,3.5785944e-11,3.5356723e-05,6.6619286e-11,5.878786e-14,6.3547926e-12,8.5998824e-13,4.149718e-09
71,1.0,3.3998173e-09,1.0,3.9629097e-10,2.901097e-10,1.6790995e-14,3.8854562e-08,2.3461756e-12,8.3288304e-10,4.3591187e-17,4.6399556e-10,4.388887e-09
72,7.0,9.593939e-37,0.0,4.4713e-41,8.5705855e-27,2.6032187e-23,1.8581254e-37,2.4430692e-34,1.0,3.222421e-20,1.2063922e-36,7.9190725e-24
73,5.0,6.170502e-10,1.9029608e-11,1.1527408e-15,1.9476764e-14,4.555685e-05,0.9999534,1.6726264e-09,5.416873e-12,3.3875836e-11,9.557649e-07,6.3488834e-08
74,9.0,1.8439452e-16,1.1511726e-12,3.4111076e-12,3.7499604e-18,6.3021203e-13,1.426261e-12,2.0430666e-09,5.2406967e-18,2.0876702e-13,1.0,5.0357957e-11
75,7.0,1.01535065e-26,2.6265414e-37,1.3527183e-23,4.882621e-22,6.35297e-23,3.5622027e-28,2.2677488e-28,1.0,1.2845901e-13,4.4731786e-32,1.2763761e-25
76,0.0,0.9989015,0.0010958698,2.0763965e-08,2.8175045e-12,1.7171229e-07,3.4606937e-09,1.1527754e-09,3.3028973e-09,7.133444e-14,2.517885e-06,5.7133644e-09
77,9.0,1.856597e-12,2.7293476e-07,2.9049853e-16,7.5676193e-10,4.1271203e-14,1.6771826e-13,7.609289e-10,9.4017384e-14,9.338238e-18,0.99999976,5.2433286e-13
78,10.0,1.1916773e-06,9.421467e-11,7.81829e-14,3.9372872e-10,0.02927894,2.4552223e-06,6.3503103e-07,4.7688754e-05,2.2633992e-08,3.8833074e-05,0.9706303
79,9.0,9.789542e-12,5.283746e-10,2.7221397e-13,4.9190124e-14,7.454222e-13,2.3162618e-11,2.7743859e-08,1.6563952e-13,2.3992814e-16,0.99997914,2.0867994e-05
80,7.0,2.9367686e-35,8e-45,2.396304e-31,1.00806965e-23,2.065656e-24,3.0100575e-30,3.880841e-31,1.0,1.8293713e-17,2.2272345e-33,3.266069e-28
81,10.0,5.4006966e-10,7.010968e-14,7.8105893e-16,6.3230584e-13,3.8053494e-09,1.4905687e-09,2.6873181e-09,8.865414e-11,8.544783e-15,4.090984e-10,1.0
82,1.0,2.443127e-06,0.9392526,0.060743038,2.9358827e-15,4.3115446e-07,1.4081668e-06,3.189396e-10,4.0074644e-13,8.87854e-14,1.4101105e-09,5.8685416e-08
83,6.0,2.5099805e-05,2.2207219e-06,0.00027720112,1.5440135e-13,1.3039334e-08,5.099958e-06,0.9741939,3.5730392e-13,6.885878e-08,0.025496405,2.538261e-08
84,8.0,1.4537231e-27,4.5804555e-35,2.5490172e-21,1.6792082e-29,2.0117482e-17,1.4564649e-20,7.135303e-20,7.0931824e-13,1.0,9.583741e-28,7.4024265e-23
85,8.0,2.3431892e-24,7.909439e-34,1.1979548e-14,2.7738325e-23,1.0093829e-15,7.930554e-27,1.02357486e-22,2.9334362e-06,0.999997,6.1781132e-27,3.717801e-26
86,7.0,1.0087136e-35,0.0,4.272135e-31,4.9835862e-26,8.5454016e-30,2.1320069e-32,8.2514664e-35,1.0,8.603377e-19,4.5276e-39,6.764819e-30
87,4.0,5.0037564e-11,7.8578824e-11,1.7378428e-14,2.2010657e-15,0.9959621,0.0013267106,9.358653e-10,2.0143478e-08,2.7227326e-11,5.3442446e-09,0.0027111187
88,5.0,2.6923033e-11,1.5238232e-09,1.0401644e-09,8.922608e-10,1.9981874e-07,0.99999475,4.222619e-10,7.2794167e-11,1.3392123e-09,4.8069965e-06,2.973692e-07
89,9.0,1.8094974e-13,7.938683e-10,7.0493585e-14,6.023589e-18,6.1966236e-16,8.417079e-14,5.1674753e-10,5.915826e-20,2.368891e-17,1.0,3.4724575e-13
90,0.0,0.9999993,1.30479e-11,7.672393e-07,2.1808834e-17,2.3989296e-14,2.1477245e-12,3.3237718e-12,2.1045571e-16,1.9940175e-13,1.838629e-10,5.7210968e-12
91,9.0,2.3006198e-13,7.199764e-12,7.052381e-15,3.0801112e-15,2.7033667e-10,5.905379e-15,8.3389873e-10,7.4323044e-16,4.445792e-16,1.0,3.302414e-09
92,0.0,1.0,3.143864e-11,3.482651e-10,1.796188e-15,2.7670937e-11,1.8503261e-08,2.398131e-10,1.5461585e-12,6.479268e-13,2.2076274e-10,2.5740534e-12
93,9.0,1.0809607e-15,6.880504e-11,5.4206705e-08,4.9888888e-20,5.90675e-16,1.3050191e-12,2.542944e-08,9.665501e-21,2.3106192e-17,0.9999999,2.669233e-10
94,10.0,3.6016229e-13,8.205978e-21,2.8469553e-21,5.8707847e-09,5.5695004e-09,1.7303325e-14,3.4763742e-13,3.9258127e-10,1.3762002e-19,2.6309846e-14,1.0
95,8.0,5.80549e-23,1.3337352e-29,4.8589914e-20,1.8980135e-23,1.4921983e-13,1.6855354e-15,6.441872e-16,3.924379e-12,1.0,3.0663618e-21,7.0517784e-18
96,5.0,1.1996157e-06,9.3981585e-12,2.0179095e-11,7.143538e-16,0.002512826,0.9974848,6.0586876e-07,2.4793845e-10,5.412767e-07,9.835304e-10,3.3909508e-08
97,5.0,0.045984704,2.03979e-07,2.7887378e-07,4.3897604e-11,0.00014941859,0.9538644,7.189568e-08,2.4075202e-11,7.524746e-09,8.707108e-09,8.671509e-07
98,2.0,4.677259e-11,2.982505e-06,0.999997,3.1465223e-16,4.7773502e-14,2.0626006e-11,1.6433377e-12,1.1731927e-17,9.994723e-13,1.0882241e-09,1.8570946e-12
99,6.0,1.3941939e-17,1.669747e-23,9.104069e-22,2.122999e-24,2.4824143e-18,1.4596652e-17,1.0,2.784023e-19,3.0091966e-15,9.066103e-18,1.02042805e-14
100,5.0,0.11590563,0.23824984,6.9135655e-07,7.416717e-06,5.952408e-07,0.6426778,7.528579e-08,1.2557082e-07,1.5575255e-11,0.003150706,7.121114e-06
101,0.0,1.0,1.3603456e-16,2.0865904e-14,1.1859753e-17,1.8164617e-13,9.702685e-17,7.7557334e-13,1.0770207e-17,5.4051184e-17,1.4045349e-08,3.5460794e-11
102,5.0,1.3643556e-10,7.841427e-15,5.9900933e-15,8.747543e-15,1.3002848e-05,0.999984,3.5167683e-12,1.890496e-09,1.5801181e-06,4.899365e-10,1.4289737e-06
103,0.0,0.99999774,6.680906e-11,8.4088333e-07,2.9852754e-12,2.2175535e-09,1.34427e-06,1.8450574e-11,2.4987347e-15,3.4600862e-13,2.7314499e-08,2.1972362e-08
104,6.0,7.518697e-18,1.8321856e-16,2.1030588e-14,1.05792304e-16,3.4386476e-11,3.6347068e-08,0.9999994,6.24139e-15,6.233842e-07,8.730889e-12,7.4085465e-17
105,10.0,2.884472e-14,6.8202328e-18,3.6026598e-17,1.8568556e-16,1.2172531e-10,1.5184502e-15,1.788462e-15,2.8666555e-12,1.0969269e-18,1.8130844e-12,1.0
106,3.0,1.5733084e-18,3.4614022e-20,7.458614e-21,1.0,1.7668711e-22,7.0752615e-14,2.8820942e-08,1.4457896e-16,7.008388e-18,4.5490474e-14,9.7013496e-14
107,3.0,7.811203e-19,1.4546088e-22,6.0917324e-26,1.0,7.7412266e-19,4.2551664e-18,4.1216895e-12,4.2731166e-14,7.382074e-21,1.3154018e-17,6.429049e-11
108,9.0,3.4894626e-16,1.8207282e-13,6.161446e-19,1.3559004e-16,5.02788e-14,5.0648953e-15,1.4041932e-10,2.5713172e-18,1.1746919e-17,1.0,9.931448e-14
109,6.0,4.557595e-17,5.0257646e-16,1.6853223e-16,9.627357e-18,2.954316e-15,4.3247161e-10,1.0,3.2891054e-17,6.4497377e-13,4.5161303e-16,8.7921067e-16
110,7.0,8.915249e-15,5.2067956e-20,6.263527e-15,1.1924799e-11,2.400458e-12,5.940824e-17,2.350648e-14,1.0,4.8956714e-09,1.527029e-16,1.1110636e-08
111,2.0,6.209323e-05,5.2636287e-06,0.9988943,2.5526325e-09,2.0450054e-06,0.00081958534,0.00016723701,1.087765e-08,4.6621626e-05,1.8827241e-06,1.0657486e-06
112,10.0,6.4162235e-22,1.221446e-22,1.5157141e-21,4.8243344e-16,1.5532281e-09,2.4645e-15,1.3278793e-14,2.6245518e-12,1.1263804e-18,3.363271e-14,1.0
113,7.0,9.155418e-34,0.0,3.6572265e-34,3.6001447e-25,1.9550062e-18,1.2636803e-29,4.581858e-33,1.0,3.7460123e-19,3.2287366e-33,3.674185e-21
114,5.0,2.372443e-10,8.887016e-10,1.2645047e-13,7.232534e-11,6.17114e-06,0.9998888,8.7452934e-11,3.1926964e-10,1.0216194e-10,1.2047025e-08,0.000105066414
115,10.0,5.23345e-09,2.8737883e-09,2.4896682e-08,6.6959926e-10,0.0004728108,4.3518503e-06,9.821646e-10,8.982196e-07,1.2237537e-07,3.449678e-05,0.9994873
116,5.0,1.200312e-10,5.679746e-10,6.312318e-14,2.5295984e-11,9.084631e-09,0.9999999,8.4997035e-12,2.2274279e-12,1.5407042e-11,7.3696262e-09,1.048339e-07
117,1.0,0.0053501106,0.99004865,0.0043552043,1.9229559e-14,0.00024586474,8.445948e-08,1.4784492e-12,6.7054126e-11,1.1356221e-12,2.9951734e-09,4.89721e-08
118,10.0,3.2574013e-12,2.9329487e-16,2.1760826e-18,0.002998241,1.334048e-05,2.2167908e-13,6.957499e-08,2.2230833e-07,1.5208932e-14,1.5173077e-12,0.9969881
119,4.0,9.626455e-11,1.07563344e-16,5.228082e-16,3.263488e-11,1.0,1.0282261e-09,3.3404619e-13,1.1739032e-10,2.355349e-16,2.7569594e-10,3.009437e-08
120,6.0,2.4280055e-14,3.0146205e-22,7.923825e-22,6.7303465e-17,3.994619e-16,2.1787833e-15,1.0,2.1554356e-17,2.5530745e-14,3.6063776e-14,2.2703597e-12
121,9.0,6.641118e-06,8.484448e-09,1.8344004e-13,1.6755654e-10,2.6158585e-07,1.4766584e-09,3.6243023e-06,7.256108e-09,3.8288123e-11,0.99998903,4.785697e-07
122,4.0,9.640234e-15,1.3841164e-22,7.579464e-18,7.4354255e-12,1.0,3.2587762e-13,3.5860453e-15,6.138317e-11,3.4694996e-16,1.0111482e-13,2.4649376e-11
123,0.0,0.99937797,0.0005227263,3.3387716e-06,7.253843e-10,6.501293e-08,7.5850425e-05,2.65544e-10,2.5453838e-12,3.8987978e-14,1.6843045e-05,3.064484e-06
124,3.0,2.3782796e-15,3.5944836e-19,1.622421e-23,0.9999987,2.1916662e-09,4.992941e-19,2.023603e-09,1.2132601e-06,3.8382994e-17,3.9658582e-15,1.1597104e-07
125,9.0,2.2570707e-15,1.0624144e-13,8.59668e-20,2.1709906e-17,3.4291686e-17,3.182939e-14,5.5509755e-08,4.8509004e-19,7.025438e-18,1.0,1.7155886e-16
126,5.0,2.2529904e-10,7.82844e-09,4.3064132e-16,5.080738e-10,3.3508958e-09,1.0,1.8657357e-11,1.2913952e-09,1.1660051e-15,1.2573459e-09,1.0156462e-09
127,7.0,4.2484505e-26,3.0122698e-33,1.0926064e-22,3.499018e-17,2.3583239e-17,5.0867715e-24,3.6052178e-24,1.0,8.376764e-15,2.5417574e-26,7.396349e-18
128,8.0,2.1944617e-33,3e-45,9.579557e-24,2.6391186e-35,9.852926e-24,1.6160219e-33,2.2743688e-27,1.748601e-13,1.0,3.3915664e-35,1.793126e-32
129,10.0,1.427672e-13,1.9502206e-13,1.1579838e-11,1.3939404e-13,2.4822113e-05,2.0224595e-06,1.2142759e-16,4.8010164e-12,1.6877953e-12,5.1291687e-07,0.9999727
130,7.0,9.635884e-25,7.341741e-30,2.7774165e-25,3.0164458e-17,1.945295e-21,1.15979255e-26,6.6438083e-28,1.0,8.83756e-18,1.0045025e-25,1.0179551e-22
131,0.0,1.0,5.4938174e-14,6.3867915e-09,7.797405e-15,8.827478e-12,3.8869975e-12,6.8658052e-12,3.0318597e-16,1.1045965e-14,1.7046686e-08,5.195515e-09
132,1.0,6.094092e-10,0.9999975,1.24538335e-08,1.7143768e-09,1.078906e-16,1.4065232e-08,1.1154227e-11,1.0499468e-12,5.1440493e-17,2.4738158e-06,1.5563802e-12
133,2.0,1.0507518e-10,5.362548e-08,1.0,6.223271e-17,2.789964e-13,1.0385166e-09,1.7490956e-12,1.2573887e-17,7.266897e-12,8.635997e-11,2.3409656e-14
134,3.0,5.668649e-23,1.842688e-22,7.272834e-30,1.0,1.8919496e-22,1.26404765e-20,7.0939803e-17,1.0361875e-17,2.7849918e-25,2.68893e-15,5.5019985e-17
135,6.0,3.6952935e-15,1.9234308e-21,1.9211041e-23,1.1445571e-10,1.798011e-15,1.44220694e-11,0.99999976,5.9677672e-15,6.991738e-14,7.2681485e-14,1.839043e-07
136,4.0,4.2423296e-09,3.6471808e-18,3.594695e-13,4.4661956e-12,0.99999917,6.558122e-07,4.1630273e-14,1.7551639e-11,2.9703026e-12,2.653429e-10,7.338583e-08
137,7.0,2.0407243e-33,0.0,5.921369e-31,7.729274e-27,1.4340456e-24,2.367785e-35,6.0476356e-30,1.0,6.314772e-15,4.151441e-35,9.216537e-25
138,10.0,7.5334788e-06,2.2558972e-07,3.0944408e-10,5.3022464e-05,1.3412949e-06,0.00013608798,4.2741544e-06,1.107227e-07,4.6087894e-09,4.8640468e-05,0.99974865
139,6.0,5.304215e-17,4.9882478e-18,1.7787696e-19,1.3800579e-13,8.5317505e-16,3.3383281e-13,1.0,1.7300619e-14,2.3323875e-13,2.7520765e-15,5.550493e-14
140,4.0,1.3726021e-08,9.7793836e-11,2.2122326e-10,1.850235e-13,0.99968445,6.563719e-06,6.7026327e-09,3.5106907e-11,1.3871936e-06,0.00030738194,2.3510152e-07
141,2.0,5.509085e-07,5.0362394e-09,0.9999994,2.3723543e-16,4.7033317e-14,2.4443304e-08,3.0455467e-09,1.2824227e-17,2.2234794e-12,9.688423e-09,2.3358088e-10
142,0.0,1.0,5.1836746e-10,1.4760753e-12,1.7688196e-15,3.0464036e-12,4.7514652e-14,1.4196021e-14,9.186047e-15,2.8986998e-15,1.7690184e-08,1.3686871e-12
