id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
10,0.0,0.99996495,1.8044488e-11,3.507921e-05,2.1268716e-17,7.728767e-12,2.2620851e-08,1.237954e-19,8.1177266e-16,3.0587035e-16,1.5549987e-14,8.813333e-10
11,0.0,0.9999907,4.322983e-11,9.182675e-06,2.8974968e-18,1.1329025e-11,1.5879922e-07,7.722006e-21,6.666912e-17,2.3166187e-16,9.308298e-14,2.3186569e-08
12,9.0,4.4386994e-08,2.6962415e-08,1.3196183e-09,1.1173352e-05,0.0036487663,0.0020706255,0.0026736052,0.0012864387,8.2198054e-10,0.9890337,0.0012757144
13,6.0,2.3829152e-18,3.1796235e-23,6.204724e-24,3.156701e-13,1.5540761e-16,9.941169e-18,0.9999943,1.1689155e-15,6.477007e-13,8.678784e-18,5.7526972e-06
14,9.0,2.477891e-05,1.6792412e-09,1.0324441e-11,7.4139576e-11,9.5729476e-08,4.00274e-09,5.8563646e-06,3.8172958e-11,5.961542e-12,0.9999597,9.562108e-06
15,9.0,6.0558074e-13,2.0060876e-05,9.1570515e-11,6.352046e-05,1.4689389e-06,1.7297815e-08,1.6783975e-09,8.86589e-12,7.624827e-14,0.999915,3.798203e-09
16,6.0,3.920747e-12,4.6935773e-15,4.0322146e-17,5.8667187e-08,6.123054e-14,1.9209506e-14,0.9999534,2.7069631e-12,6.7491754e-09,3.197319e-11,4.659639e-05
17,0.0,1.0,5.6922823e-18,1.4776555e-16,8.295783e-19,7.506401e-27,1.401368e-21,1.6766941e-20,1.3814731e-23,2.4854388e-24,6.404597e-18,4.0157493e-16
18,4.0,5.0389435e-06,3.2789987e-05,5.435767e-09,2.2161635e-10,0.98154205,0.01487148,7.437387e-08,1.4029025e-06,1.2964967e-10,0.0020953934,0.0014517909
19,5.0,1.1343039e-14,8.658743e-15,2.8783392e-14,4.7103354e-15,0.05730889,0.94269073,5.0177944e-17,2.5343401e-12,1.8331496e-11,1.2863958e-08,4.265584e-07
20,2.0,0.00014735805,1.9524927e-05,0.9998331,5.8338916e-15,4.507289e-12,3.9650025e-09,1.371914e-19,2.6673329e-17,3.5708656e-17,5.503936e-13,2.1709539e-11
21,6.0,9.8386894e-17,5.6927055e-22,1.7031126e-26,7.1701187e-09,6.104712e-19,2.017663e-20,1.0,4.2637455e-18,5.3683593e-16,5.856777e-18,6.551532e-09
22,4.0,1.6574213e-19,7.983565e-16,6.2470433e-15,1.9632669e-17,0.9998901,0.00010984429,4.4374254e-16,5.417227e-14,1.0885413e-17,8.68394e-18,6.209081e-14
23,10.0,1.02475884e-20,1.7830573e-18,3.9052367e-18,2.6509519e-14,1.1733302e-10,1.5594744e-12,6.368453e-11,2.1608572e-13,3.17896e-17,8.750329e-09,1.0
24,3.0,5.549076e-21,1.3075395e-10,3.585799e-15,1.0,3.7518454e-20,1.0335202e-22,2.4484718e-11,2.0203726e-14,8.8616386e-16,1.1756844e-14,6.3936167e-09
25,3.0,9.612074e-14,2.3338514e-13,1.732124e-12,1.0,7.474865e-17,5.9382473e-15,2.16229e-11,1.229093e-14,1.5494145e-16,9.832947e-10,3.248995e-13
26,2.0,1.3295711e-07,0.68940794,0.31058866,1.1231601e-06,1.6089045e-10,1.078946e-07,8.0364987e-07,2.0252958e-07,6.268616e-07,1.6888615e-08,4.89728e-07
27,6.0,9.24858e-19,1.0760579e-28,2.6081013e-29,1.3666079e-16,6.503266e-27,1.6639063e-20,1.0,1.5108708e-21,2.1711069e-13,2.5324391e-17,7.365277e-15
28,7.0,3.0497362e-15,4.105363e-19,2.3012165e-17,8.1442995e-12,1.874487e-13,1.2545591e-14,6.7871234e-12,1.0,2.8476246e-09,1.3998869e-15,3.0188056e-13
29,6.0,3.3128238e-20,5.7055145e-28,1.1085753e-25,1.21281955e-14,6.269164e-24,3.4448915e-23,1.0,6.7300983e-22,8.450409e-14,1.1562279e-18,4.175624e-12
30,7.0,0.0,6e-45,3.1162774e-29,2.3468234e-13,2.2660268e-29,1.3601563e-27,1.5938029e-20,1.0,1.4610472e-09,4.52838e-38,4.6738724e-12
31,6.0,2.769126e-08,1.9274269e-14,4.4364064e-09,1.11903826e-10,2.9999497e-10,4.2733612e-07,0.85422385,5.2886373e-10,4.340576e-06,0.010009442,0.13576199
32,6.0,2.8522122e-24,6.2591294e-31,1.0440316e-32,5.946606e-17,1.6654425e-28,6.1187684e-27,1.0,3.8974097e-25,7.7931074e-19,2.0327246e-23,4.941697e-13
33,10.0,2.3998753e-11,1.4887471e-11,1.1058909e-12,2.4632853e-11,0.000115212046,0.0035030672,7.095673e-07,8.125715e-05,2.5167728e-09,2.953954e-10,0.9962998
34,6.0,2.5128835e-18,2.160083e-20,5.4038185e-25,1.7917903e-12,8.1504676e-16,1.664365e-18,1.0,8.325636e-14,7.681025e-16,3.518557e-11,8.988139e-11
35,9.0,5.824306e-14,2.9160387e-07,1.8090777e-06,6.5055174e-05,4.1773805e-14,1.0218944e-11,1.3863923e-06,6.228932e-11,1.2950663e-12,0.99993145,1.8389514e-08
36,8.0,4.4030437e-15,3.1982678e-22,2.1807528e-16,5.1601607e-16,1.1245044e-18,7.936593e-14,1.8919934e-14,5.8261637e-13,1.0,6.397431e-14,2.4593171e-14
37,4.0,5.3525847e-11,1.0174165e-12,2.2124518e-15,5.4213583e-13,0.9936759,0.0063235285,1.661469e-10,5.3180756e-08,9.966052e-11,4.1508393e-08,5.113477e-07
38,7.0,8.677627e-14,2.0827099e-14,9.010604e-12,1.4764522e-09,3.6761583e-12,7.793748e-15,8.964123e-14,0.9999887,1.1276898e-05,3.1816134e-12,1.525851e-11
39,4.0,7.847046e-12,6.8176077e-15,3.7367708e-13,9.8799136e-14,0.999995,2.0557127e-06,1.4523903e-13,2.2413443e-12,1.0554644e-07,1.114159e-07,2.7837914e-06
40,1.0,7.005265e-05,0.68093723,0.31893116,3.9916857e-05,8.840549e-09,1.9476558e-06,3.847502e-06,2.4606477e-06,1.7351e-06,9.483471e-06,2.1690364e-06
41,1.0,1.4460656e-07,0.771454,0.22854494,2.0062932e-07,1.8477521e-10,1.7824982e-07,1.6587273e-07,6.01986e-08,2.3135452e-07,1.38380605e-08,5.8380326e-08
42,5.0,7.615977e-13,2.578481e-09,9.795214e-10,1.4628554e-08,5.5698564e-08,0.99999285,4.0521644e-10,2.5471905e-10,1.1805933e-13,2.1128194e-06,4.9965547e-06
43,1.0,3.6828328e-06,0.41237244,0.5876237,8.2330776e-10,2.1092933e-10,3.7714412e-10,4.3902604e-11,6.8747175e-10,1.0162088e-10,1.8621579e-07,6.6909556e-10
44,3.0,4.6197437e-13,1.0705383e-14,7.574756e-17,1.0,1.5331062e-22,9.970394e-18,1.1171128e-09,7.26831e-16,1.708148e-19,4.856801e-14,5.7472508e-12
45,8.0,4.8679588e-11,1.8912187e-14,6.684743e-09,4.6766644e-09,2.8490847e-11,3.8021067e-10,1.0422115e-10,0.00160985,0.9983902,3.0251177e-10,1.5435561e-10
46,6.0,9.407978e-15,2.713205e-23,4.1957838e-26,1.9951431e-15,4.3655224e-26,2.8921776e-19,1.0,8.0920664e-17,1.4752436e-14,1.7824528e-17,1.4280287e-18
47,10.0,2.8726806e-12,2.8042046e-15,3.452582e-18,1.359958e-13,7.8017806e-14,1.5485487e-08,3.848817e-05,9.063171e-12,4.9467995e-12,2.0046685e-10,0.9999615
48,9.0,1.5952505e-10,6.880578e-10,7.9717966e-10,0.0011148707,5.7388836e-09,1.1348436e-06,0.77350146,5.6824734e-07,2.5851203e-12,0.22537868,3.3614108e-06
49,6.0,4.95056e-11,6.0857326e-21,9.587997e-25,1.9085062e-14,8.762458e-27,6.2394556e-18,1.0,3.905172e-13,6.7200913e-15,6.318983e-13,7.475182e-16
50,6.0,1.2011014e-15,2.5652952e-23,5.8248085e-24,1.0778816e-10,8.1252716e-21,5.614682e-20,1.0,2.4971058e-19,2.4231838e-15,1.7439884e-16,7.860582e-12
51,6.0,1.5260297e-13,1.7023797e-17,2.7085349e-20,8.8565116e-10,3.325554e-17,4.4371752e-13,1.0,7.476652e-12,2.3309655e-12,2.010479e-09,3.6586144e-08
52,6.0,3.6805338e-13,8.615383e-15,4.8396386e-14,5.0300782e-06,3.944228e-08,9.744711e-10,0.9999925,1.1203691e-09,3.9927154e-12,3.6163803e-10,2.4984374e-06
53,5.0,1.6276109e-16,2.7185611e-15,2.746248e-13,5.86875e-15,2.3198248e-07,0.99999976,1.2055932e-18,7.3649054e-16,7.7017787e-13,1.4846189e-12,1.6442638e-12
54,6.0,4.8533e-21,1.3897029e-22,1.9487015e-23,3.7982673e-07,1.2513948e-21,6.858742e-25,0.99999964,8.4223336e-20,2.1170216e-13,5.051996e-18,1.0289286e-08
55,8.0,2.7225042e-16,7.816721e-18,1.2059537e-12,1.11824855e-10,2.8877766e-13,1.0883061e-13,1.11338066e-11,1.3437097e-09,1.0,7.455444e-13,3.0072e-11
56,6.0,2.946631e-21,2.2468683e-27,6.731442e-27,3.1368734e-15,1.7972934e-28,1.0621046e-24,1.0,4.0500613e-21,3.247737e-13,5.6819254e-21,4.2223444e-17
57,6.0,1.6446285e-19,1.5522487e-23,6.3135217e-22,3.0582614e-13,4.4102864e-16,1.0983684e-16,1.0,3.6650428e-14,8.475021e-15,2.682747e-11,4.0497026e-15
58,5.0,3.595834e-18,5.5593898e-15,3.8545972e-14,2.0132713e-14,4.913005e-09,1.0,1.6689863e-19,2.2591294e-15,6.03349e-14,2.5260872e-12,3.218845e-13
59,1.0,1.8421046e-07,0.79142433,0.20857477,7.912222e-08,1.7383647e-10,3.9813088e-08,1.1594228e-08,8.633788e-08,4.2237107e-07,2.623685e-09,1.0221634e-07
60,6.0,2.5936416e-32,4.169075e-34,4.4005086e-37,5.7237127e-22,1.4511065e-29,7.0266585e-29,1.0,1.8281569e-25,7.379006e-21,3.3282225e-30,1.0043347e-16
61,4.0,8.0250175e-11,6.1146704e-10,1.7319315e-10,5.584436e-13,0.9995617,7.827204e-05,7.859981e-13,2.3718796e-10,9.0996993e-14,0.0003491524,1.0897379e-05
62,6.0,7.216045e-14,4.0224415e-19,1.9254724e-20,3.3019248e-07,1.2300299e-15,1.0453307e-09,0.99999964,1.2062318e-08,3.371774e-14,9.8211525e-14,1.0363756e-08
63,3.0,2.5501427e-08,6.436625e-13,2.6731213e-13,1.0,1.5684047e-13,4.801374e-13,1.1462368e-11,3.3985849e-13,8.871777e-18,3.9791316e-11,3.478152e-09
64,7.0,3.850863e-13,1.4560721e-16,5.9394695e-10,2.6775509e-11,3.0686829e-09,2.5061058e-09,1.7056442e-10,0.9999877,1.214309e-05,1.6110492e-08,1.7142263e-07
65,6.0,2.2580112e-21,3.8681814e-35,4.3290848e-35,3.0532656e-21,4.0439774e-29,3.6550295e-23,1.0,5.993936e-23,3.1312053e-16,2.3661021e-23,1.8342926e-15
66,6.0,3.1748603e-19,6.4782027e-21,9.958639e-27,8.193236e-16,2.2195437e-16,6.58658e-19,0.9999999,5.5324073e-18,5.666314e-15,3.3789916e-14,6.898333e-08
67,9.0,1.0498494e-13,1.0500948e-11,7.8236983e-13,4.2643293e-09,3.9729013e-05,3.0635196e-08,3.802836e-08,1.1243569e-11,5.6214975e-14,0.99995875,1.4947913e-06
68,4.0,3.3588258e-17,1.3596621e-12,4.7674894e-15,3.1894748e-14,0.9999722,2.7806196e-05,4.8413635e-16,1.7683549e-12,1.9422512e-15,1.2975551e-11,3.942367e-11
69,5.0,2.563113e-07,1.0932839e-09,2.2643498e-09,5.868048e-07,1.2538986e-07,0.99956816,0.00032350104,1.6283958e-06,1.7729232e-10,5.7489993e-05,4.826805e-05
70,7.0,3.5183234e-18,2.6460306e-19,8.633761e-14,7.966047e-10,6.746432e-15,1.8799744e-15,1.946607e-12,0.99998677,1.31997795e-05,2.2256117e-15,1.8899966e-09
71,2.0,0.0007521744,0.0015462523,0.9975357,1.789945e-07,2.4102782e-08,5.712089e-08,4.5790543e-08,1.7656783e-09,6.217123e-08,0.000163909,1.6116282e-06
72,7.0,1.6808739e-15,1.6404142e-16,6.5796847e-16,1.5042255e-10,8.571611e-13,4.376723e-13,1.13640054e-13,1.0,1.6090352e-09,7.823017e-14,1.601429e-10
73,6.0,1.9268065e-09,6.858024e-14,6.918673e-21,1.7108295e-10,1.2340125e-13,4.787052e-10,1.0,6.1744435e-16,3.462983e-11,7.479166e-11,2.7372125e-09
74,4.0,7.483519e-06,1.0212516e-09,5.8317733e-06,9.744359e-12,0.99890137,0.0009406357,1.2831662e-10,9.546022e-10,5.0987645e-09,0.00014382052,8.596839e-07
75,1.0,1.7604582e-07,0.955201,0.044797577,5.0665886e-07,2.012452e-12,4.276863e-09,4.6707657e-07,2.6949575e-08,2.748027e-08,4.1213607e-08,9.867414e-08
76,4.0,3.2154453e-15,1.9863038e-13,3.5887e-17,8.254864e-15,0.9986248,0.0013739342,1.11926315e-10,1.3216958e-09,2.5005437e-16,1.403283e-08,1.2730878e-06
77,9.0,2.6740782e-10,2.0292702e-10,5.7780086e-10,1.08026865e-10,4.413502e-11,3.7412815e-09,1.746355e-06,9.240521e-11,1.1608223e-13,0.99999774,4.845454e-07
78,5.0,4.2611837e-19,8.374784e-19,1.5652014e-17,6.6258837e-19,2.3908967e-07,0.99999845,5.731026e-21,1.6159355e-15,2.7577305e-12,1.3580832e-06,2.0211212e-10
79,8.0,0.0,1.709473e-39,1.9797003e-22,8.901189e-13,6.9153155e-30,7.5596416e-29,3.7511012e-20,8.677453e-12,1.0,1.7818987e-36,3.478369e-14
80,5.0,2.839026e-12,1.7315398e-09,1.2506961e-11,8.243552e-14,0.00020488368,0.99979466,5.962565e-14,7.983227e-09,9.899543e-15,3.1877852e-07,1.0220569e-07
81,9.0,3.3616611e-06,9.174991e-12,1.8381193e-12,7.985244e-13,9.896198e-14,5.3108523e-10,8.4283565e-06,3.5753578e-10,2.5777965e-12,0.9999882,9.988998e-12
82,6.0,1.9240797e-16,5.4403915e-21,1.4252087e-17,1.7985483e-11,1.7071178e-14,1.8863608e-16,0.9999912,2.6343258e-14,7.15789e-14,4.3898036e-16,8.854644e-06
83,7.0,1.02054664e-25,6.238837e-25,7.723354e-18,2.7398313e-11,1.2362711e-17,3.3849882e-19,1.2854709e-15,0.9999807,1.9276076e-05,3.8007338e-21,3.5387138e-11
84,6.0,6.3003804e-16,1.7597641e-19,2.581047e-25,3.880143e-17,6.3446696e-21,1.5921769e-13,1.0,1.6528325e-16,3.7803113e-13,3.7581923e-08,3.8982007e-16
85,9.0,1.5491329e-09,1.8614859e-09,6.0606596e-11,2.2831732e-09,1.7168442e-06,2.9186287e-10,9.47223e-09,3.374379e-07,8.4021115e-14,0.99999785,1.4157305e-09
86,9.0,8.7089086e-07,5.7555972e-08,3.69686e-10,5.685845e-05,1.5660979e-07,5.677654e-10,0.017034346,1.0582328e-05,8.193317e-11,0.9828918,5.3847e-06
87,6.0,6.157611e-13,2.266547e-20,1.5910225e-25,4.0079956e-13,4.652551e-20,4.097343e-16,0.9999999,1.2350888e-16,3.5153083e-12,1.0306454e-12,7.696733e-08
88,2.0,3.7746398e-10,3.7033086e-08,1.0,3.4842953e-12,2.0267574e-13,7.7362984e-11,1.1015659e-12,1.2484669e-11,2.0683761e-09,1.2002743e-12,4.6511688e-12
89,10.0,6.2459767e-11,4.0251475e-13,9.30094e-15,2.7274486e-14,5.9624067e-06,0.0013610832,2.2359151e-08,4.834397e-10,4.4007814e-12,3.9367587e-10,0.99863297
90,9.0,1.346282e-11,3.4658212e-10,1.2749205e-12,4.9443802e-08,1.2597153e-06,1.4008916e-06,2.2176911e-05,2.3914623e-07,1.2883007e-13,0.99996614,8.770968e-06
91,6.0,1.3485708e-08,9.021973e-19,3.3146424e-21,9.359872e-14,1.5882544e-14,8.017858e-14,1.0,5.4373134e-11,9.0955105e-11,1.4167952e-09,5.7909305e-10
92,6.0,5.9064725e-11,3.208371e-16,1.2034596e-21,5.446941e-09,1.3746884e-20,9.5074235e-12,1.0,2.6539459e-15,5.1097516e-12,3.0068068e-17,3.7569844e-10
93,8.0,7.4e-44,1.051216e-34,7.346065e-20,1.1899222e-10,5.3055386e-29,1.1691571e-25,1.0278253e-18,2.2703305e-11,1.0,8.2283495e-31,7.5559804e-14
94,6.0,1.06746075e-19,1.1321575e-25,1.3361779e-24,5.3307758e-14,7.068566e-23,1.992916e-21,1.0,1.787447e-21,4.3462883e-15,9.478873e-15,1.1947389e-10
95,10.0,4.0281805e-13,6.3486374e-13,2.788026e-13,1.7551468e-08,7.0053616e-11,5.7957146e-09,4.870682e-08,6.231304e-07,1.3957412e-10,4.726507e-10,0.9999994
96,8.0,0.0,0.0,5.833718e-34,2.3797265e-22,1.5816e-41,3.29378e-40,5.0469882e-26,2.984818e-14,1.0,0.0,4.0657325e-18
97,6.0,2.16016e-10,2.74957e-14,4.287853e-18,7.032096e-12,2.6855765e-16,7.8027574e-16,1.0,1.5795396e-09,4.6785197e-12,1.2084867e-08,2.9172884e-10
98,3.0,1.5805739e-11,6.8776764e-12,8.633307e-15,0.9999994,2.1376007e-13,1.892623e-11,6.4309774e-07,8.760733e-12,2.296701e-15,9.8864576e-11,5.051497e-09
99,9.0,8.019804e-06,3.288415e-10,1.0028654e-11,6.9624084e-11,3.9105256e-05,1.01651905e-08,2.061868e-07,8.957216e-11,8.734261e-12,0.99995255,9.6192956e-08
100,7.0,0.0,0.0,2.118326e-28,8.269575e-14,8.903307e-32,1.1933102e-29,5.2435233e-22,0.9999995,4.2079083e-07,1.01476e-40,1.5988698e-11
101,4.0,1.3133557e-10,5.839322e-10,2.120701e-12,1.6908056e-12,0.99983585,0.00016266154,2.7189442e-12,2.4257353e-08,2.3099607e-15,4.4558212e-07,9.891149e-07
102,4.0,1.5242707e-05,7.223887e-06,1.366887e-05,6.833256e-05,0.97866106,0.0025188671,0.00030432924,1.2536366e-06,0.0020852173,0.00029566872,0.016029127
103,4.0,4.6731474e-10,9.865857e-07,6.106934e-05,2.5453286e-07,0.02782528,0.9721123,2.8245256e-10,8.212261e-09,2.0044867e-13,3.457074e-09,9.899833e-09
104,9.0,4.3581085e-08,1.2956096e-05,7.469227e-05,0.00013471341,3.986602e-10,4.8807925e-07,4.1765645e-12,3.9644715e-12,2.1739834e-13,0.99977714,1.2796728e-09
105,6.0,1.0451345e-15,3.4230454e-17,8.5040196e-23,1.9719822e-07,5.816523e-14,3.4899696e-19,0.9999981,3.5020293e-17,1.0863503e-13,9.9123945e-17,1.7090312e-06
106,0.0,0.99999845,1.5750674e-08,4.779561e-11,3.6034866e-09,9.294218e-13,7.9119755e-10,1.5251264e-06,6.931642e-11,2.0403084e-11,1.5601587e-09,2.786236e-10
107,1.0,1.0127168e-05,0.984984,0.01498841,4.056252e-09,1.3969654e-05,3.5017051e-06,3.2230954e-12,3.1159855e-09,1.7208706e-08,1.6341325e-09,3.2252094e-09
108,7.0,1.5062049e-12,1.6510578e-17,3.8178267e-12,2.2117748e-10,9.479995e-11,8.7187755e-13,4.51318e-11,0.98490405,0.015095906,4.7865726e-12,5.868045e-08
109,8.0,1.0857644e-35,2.483528e-36,1.740601e-21,5.054675e-19,4.105572e-24,4.3202447e-19,3.8740863e-21,8.0330684e-19,1.0,8.822307e-24,2.2013977e-16
110,4.0,4.9325878e-05,1.3895142e-05,2.9198027e-06,1.052986e-06,0.9921972,0.0019312185,5.796827e-08,3.6273956e-08,5.504659e-12,0.0057177977,8.64307e-05
111,6.0,3.421743e-19,3.4989174e-21,2.4511612e-20,7.481117e-12,1.4255523e-18,8.3030184e-15,1.0,7.807861e-13,1.0257222e-10,1.4383398e-18,1.0243253e-12
112,2.0,9.267668e-08,0.4217998,0.57819897,6.646294e-07,4.397979e-11,1.9792115e-07,8.356685e-08,8.523802e-09,1.3176238e-08,4.7050314e-08,7.343414e-08
113,6.0,2.6733367e-27,7.3064114e-34,2.0227986e-32,5.447367e-24,6.563092e-23,1.7967802e-27,1.0,2.9158182e-26,5.279572e-15,7.220255e-23,2.2274122e-11
114,0.0,1.0,1.2993868e-11,7.342688e-09,4.9888946e-18,3.5593975e-17,4.421145e-11,7.796081e-19,2.8188948e-18,1.4077783e-18,2.014954e-14,3.4780074e-12
115,9.0,7.983282e-12,2.9856023e-10,2.871187e-14,2.1836373e-11,0.003462914,0.00016466725,5.7955214e-07,8.3696804e-08,1.7171002e-12,0.99636674,4.957874e-06
116,7.0,3.0106513e-16,1.4998233e-26,6.824025e-19,6.2046717e-13,5.4343086e-13,5.2462715e-19,1.2298048e-07,0.9999994,4.7011957e-07,2.96489e-17,2.2826147e-13
117,6.0,5.4461925e-13,4.4584767e-17,4.0700734e-20,1.3108749e-11,9.279124e-24,1.3041444e-18,1.0,4.745744e-13,1.9883422e-12,7.384119e-09,5.211802e-13
118,0.0,1.0,3.7041548e-09,6.332443e-11,2.7433106e-10,7.801571e-15,1.7741037e-08,3.2096845e-10,2.3178635e-13,1.5660245e-14,1.7257876e-10,8.426818e-09
119,8.0,2.7619166e-18,4.935066e-24,1.2027336e-15,8.22917e-15,4.7152294e-13,6.868876e-14,9.817008e-12,2.0497803e-09,1.0,1.730278e-16,1.9700404e-09
120,3.0,1.253558e-15,1.8959309e-13,3.7111123e-16,0.9999995,2.0611756e-17,3.768125e-19,5.21354e-07,3.2760699e-16,1.8065653e-13,4.5681156e-13,9.559916e-12
121,5.0,6.776552e-18,3.5800335e-11,9.545772e-15,5.350023e-13,1.3652426e-06,0.9999987,9.9115276e-14,4.5044878e-11,7.5242334e-17,3.3156494e-10,1.08509196e-13
122,4.0,2.2855567e-12,2.1307417e-13,6.8926895e-15,6.969299e-11,0.999355,0.000107183536,8.843863e-14,1.5395581e-07,0.0005020543,6.271969e-06,2.9256918e-05
123,7.0,6.2491926e-12,1.6422079e-16,9.812434e-13,1.170556e-10,4.5258377e-13,2.0411217e-14,1.07573714e-10,0.99999416,5.8322485e-06,2.8959576e-12,8.486721e-10
124,3.0,3.4652807e-09,5.0943232e-11,1.3514996e-11,0.9999852,8.632e-11,7.183999e-14,3.4488397e-07,3.7780102e-11,1.0814409e-13,2.2133361e-11,1.4398225e-05
125,6.0,2.0330998e-20,4.989861e-27,1.7260944e-28,5.167748e-15,1.2260033e-20,5.763112e-20,1.0,1.07098176e-17,5.722639e-16,4.939933e-21,4.2738382e-12
126,0.0,1.0,9.099935e-15,1.4949937e-16,1.4258546e-10,1.8078144e-20,3.6908207e-19,2.2642923e-12,1.959629e-17,7.122964e-18,3.0806046e-15,3.262175e-11
127,10.0,2.5738167e-10,1.0090359e-08,4.715025e-09,4.0955217e-10,6.428718e-08,6.015579e-10,9.249328e-11,2.5665307e-11,6.28456e-10,0.00015582773,0.9998441
128,10.0,1.125427e-18,1.1684541e-15,7.270161e-18,2.9353747e-16,9.671617e-15,5.761629e-12,6.8661823e-09,2.2718842e-16,1.2143102e-14,9.4038166e-11,1.0
129,4.0,2.6574527e-14,1.040735e-10,1.4948756e-14,1.7537573e-14,0.9964245,0.001645775,3.9733376e-11,1.0415657e-09,1.1123548e-16,0.0019270404,2.6494642e-06
130,6.0,3.5235913e-14,5.3230744e-23,1.7813833e-21,1.1245177e-11,1.4063983e-20,2.1154855e-21,0.9999931,3.5248111e-16,4.672737e-15,4.2209734e-12,6.9403e-06
131,6.0,5.1608523e-15,5.382536e-21,3.9141217e-20,1.6640399e-12,1.7945288e-17,1.4180095e-16,1.0,1.26297485e-17,3.966447e-11,1.3336914e-11,2.6823035e-10
132,9.0,2.9678748e-09,0.00011824958,3.3369223e-09,7.884282e-07,4.820932e-12,4.0997605e-08,8.5731635e-06,6.234161e-11,1.2744635e-11,0.9998723,7.832768e-10
133,10.0,4.976357e-07,3.2699501e-10,4.7928e-07,3.1088547e-07,1.4187195e-06,1.5336453e-09,1.341361e-09,3.0328395e-10,3.236246e-10,0.015403582,0.98459375
134,6.0,1.7903696e-19,8.066154e-23,2.1742009e-22,6.2716115e-14,1.7696243e-21,5.1677993e-18,1.0,1.9959242e-18,1.3612917e-14,1.6893762e-14,3.0017291e-10
135,10.0,1.0939439e-07,3.0069975e-14,3.793605e-13,3.8134006e-14,1.770398e-05,0.0027098404,1.0217185e-06,9.224613e-11,9.184273e-10,0.0025304686,0.99474084
136,0.0,0.99996865,4.7685563e-07,2.7058602e-05,7.148301e-14,2.0120672e-11,3.819346e-06,1.1221831e-14,8.827951e-14,1.6779912e-13,1.7527704e-09,2.2902475e-08
137,2.0,0.00015438665,0.027739512,0.97187144,6.755184e-09,3.1140241e-06,1.6972389e-07,1.225236e-10,3.1730995e-08,1.9690756e-07,0.000202697,2.8555176e-05
138,10.0,2.0985153e-14,4.1550147e-15,1.5280926e-19,2.9632577e-07,4.182287e-15,4.9184143e-16,1.1171093e-07,3.246586e-12,4.1476984e-15,3.307562e-17,0.99999964
139,2.0,3.2195555e-08,0.04152107,0.9584136,1.7938778e-08,2.5137312e-09,9.64087e-07,2.9079104e-08,1.3424024e-08,3.4424855e-07,1.1078154e-06,6.280869e-05
140,8.0,0.0,0.0,0.0,2.249147e-22,0.0,0.0,2.1203255e-34,6.1024704e-21,1.0,0.0,1.5751833e-24
141,10.0,2.3193536e-17,1.6359115e-20,1.8907082e-15,6.7432026e-15,8.0560734e-14,1.0696064e-16,1.47296e-11,4.8227124e-17,3.5158667e-15,9.372436e-13,1.0
142,9.0,3.265355e-08,7.376062e-07,4.4654207e-06,5.9490707e-05,1.3586351e-11,4.651748e-11,1.638044e-09,8.551652e-14,1.3358219e-12,0.99993527,1.805875e-08
143,8.0,1.2689621e-26,1.20315276e-35,2.9146915e-21,3.573008e-21,1.1838407e-19,7.873196e-17,9.991339e-17,4.320603e-21,1.0,2.6086022e-19,1.4824076e-18
