id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6
38,5.0,4.9836126e-07,5.0782264e-06,7.8157245e-05,9.104718e-10,0.0045970785,0.9786033,0.016715787
39,5.0,0.000918731,0.011699591,0.070278466,0.0012100926,0.074867584,0.82727283,0.013752679
40,4.0,0.0013460797,0.002536799,0.037270006,0.0003731617,0.35113844,0.60171574,0.0056198104
41,5.0,0.00017728074,0.0012209074,0.021962527,0.0021860967,0.005204768,0.96870416,0.00054418016
42,5.0,0.0051110415,0.004794326,0.023588149,0.00174129,0.0049074395,0.95965475,0.00020291607
43,5.0,0.0007034941,0.005016779,0.09368332,0.0033857203,0.047925435,0.82899904,0.02028623
44,5.0,0.019997895,0.08261414,0.21481742,0.022001239,0.24575058,0.39527813,0.019540606
45,4.0,0.048862867,0.14303623,0.17182243,0.042035982,0.21088615,0.32737595,0.055980414
46,4.0,0.007815045,0.025678776,0.20827341,0.015652988,0.2392193,0.48185733,0.021503268
47,4.0,0.005447062,0.0023259744,0.06754251,0.00012443421,0.23108554,0.6932349,0.00023953179
48,5.0,0.0008564115,0.0022483994,0.047707096,0.0011088116,0.063452885,0.8827914,0.0018349984
49,2.0,0.05815399,0.033215262,0.13193126,0.005740039,0.51200145,0.25760338,0.0013546569
50,6.0,0.0003462174,0.008489838,0.10674386,0.0006970259,0.15308914,0.6730557,0.057578247
51,2.0,0.23150896,0.111127935,0.51883054,0.07420301,0.052314468,0.0119392425,7.582461e-05
52,5.0,0.07382442,0.06968848,0.17719959,0.05766664,0.101137795,0.5165617,0.003921381
53,4.0,0.004034137,0.013607003,0.13109452,0.0009795851,0.2191781,0.62582904,0.0052776714
54,5.0,0.02116863,0.0070768897,0.059460443,0.007330748,0.020188589,0.8844771,0.00029755145
55,5.0,0.0016458258,0.029921014,0.020645164,0.0014831218,0.050637234,0.88076276,0.014904928
56,5.0,7.401079e-05,9.234136e-05,0.0040765614,2.1829741e-05,0.0007678414,0.9939678,0.000999649
57,0.0,0.52738166,0.12471325,0.16396992,0.07381354,0.06467523,0.044874392,0.0005719656
58,5.0,1.3297e-05,5.298377e-05,0.0014842303,5.4017448e-05,0.00020022217,0.99556375,0.0026315383
59,5.0,0.00033041043,0.0004099432,0.0025677993,0.00011419953,0.0021786552,0.9843678,0.010031309
60,5.0,0.002032614,0.00579589,0.08707477,0.00020055557,0.19449277,0.67609555,0.034307927
61,2.0,0.065552354,0.06690374,0.4941959,0.09634862,0.2073801,0.06888053,0.00073863444
62,5.0,0.0003377532,0.0015850881,0.010094568,1.7195862e-05,0.05053345,0.9160354,0.021396639
63,6.0,0.0049684774,0.046214256,0.048978798,0.021262169,0.073856734,0.67539144,0.12932813
64,5.0,2.7102862e-05,0.00012509835,0.0069091707,4.0099312e-05,0.015638473,0.9567442,0.02051578
65,5.0,0.007369179,0.01679463,0.010272682,0.00024833734,0.030360864,0.9223926,0.012561836
66,5.0,0.026947483,0.06933292,0.15748797,0.023345558,0.057381857,0.655069,0.01043519
67,5.0,1.5952866e-05,4.0937834e-05,0.015667867,3.348046e-05,0.009260881,0.96489465,0.010086216
68,5.0,0.0032377203,0.01005631,0.04519261,0.0069641517,0.012330665,0.9190131,0.0032054612
69,5.0,6.7930676e-05,0.00056188804,0.005278437,1.2729018e-05,0.022611149,0.9546464,0.016821504
70,5.0,0.0028453716,0.0060061393,0.034177005,0.00034819476,0.08279693,0.86019456,0.013631713
71,5.0,0.05604763,0.09677024,0.20845376,0.029455954,0.17216906,0.43090108,0.006202206
72,5.0,0.00065244234,0.0028128412,0.042466234,0.014250776,0.025543112,0.9133356,0.00093901454
73,2.0,0.059693065,0.0735102,0.18481745,0.03655607,0.19575202,0.4443449,0.0053262967
74,5.0,4.5360986e-05,0.00017068328,0.0019773021,8.760307e-06,0.011884768,0.9856118,0.00030119962
75,5.0,4.5763183e-05,0.00022246146,0.0072396793,0.0001621241,0.005362354,0.9849326,0.0020349845
76,5.0,0.00028765344,0.0013063652,0.016426899,6.47919e-05,0.049724575,0.9296931,0.0024966164
77,2.0,0.032834597,0.05513604,0.5136896,0.030030316,0.22876479,0.13708034,0.002464359
78,5.0,0.0042063245,0.0029314484,0.04189763,0.001809042,0.0268777,0.91967154,0.0026062762
79,5.0,0.07420552,0.14665957,0.15655768,0.056932367,0.08928506,0.45241138,0.023948478
80,5.0,0.09185573,0.084639065,0.23042706,0.04115603,0.17858164,0.3686326,0.00470786
81,5.0,2.2756294e-05,0.00012835482,0.039802548,2.1344924e-05,0.057641555,0.8911711,0.011212359
82,5.0,0.0035006956,0.016785294,0.08472488,0.001901742,0.12419884,0.6300189,0.13886969
83,5.0,0.02343912,0.018480672,0.06649375,0.0007262259,0.09661334,0.79275554,0.0014912164
84,5.0,0.0015767537,0.029129352,0.010276761,0.00015409107,0.038075466,0.82918936,0.0915982
85,5.0,0.0003686995,0.002025305,0.060629167,0.00022713325,0.049021322,0.8874231,0.00030523923
86,1.0,0.012372891,0.17560206,0.5030593,0.12983486,0.07165232,0.104408436,0.0030701377
87,4.0,0.06731743,0.028428588,0.5744287,0.004990216,0.2548147,0.06986274,0.00015765388
88,5.0,0.060108244,0.07471782,0.1450861,0.057207525,0.18369818,0.47437176,0.0048104282
89,5.0,9.533952e-06,5.546135e-05,0.027993772,1.4880599e-05,0.022349786,0.9377871,0.0117894765
90,1.0,0.06783793,0.12223152,0.1437033,0.0036638617,0.20489536,0.4571051,0.0005629503
91,5.0,0.0020644178,0.0141537925,0.10576447,0.012215419,0.058168605,0.7898701,0.017763138
92,5.0,0.052755896,0.11038376,0.2367264,0.03135328,0.20922889,0.35254702,0.0070047947
93,5.0,0.01351959,0.007701389,0.1607255,0.0188235,0.007215389,0.79180133,0.00021329393
94,5.0,0.00089757564,0.014536637,0.08505584,0.0041907853,0.13788804,0.72709286,0.030338239
95,2.0,0.0013659938,0.0042504966,0.068577275,8.4900275e-05,0.25965273,0.66424286,0.0018257375
96,5.0,0.0010086176,0.0057387315,0.046557706,0.00084451115,0.06429097,0.8436592,0.037900236
97,1.0,0.082167536,0.2742061,0.30635166,0.11188665,0.1392647,0.0823946,0.0037287239
98,2.0,0.06722815,0.041222367,0.476631,0.005627754,0.28810441,0.12099261,0.00019368212
99,0.0,0.047151238,0.105668984,0.56121415,0.07278821,0.097621374,0.11428719,0.00126886
100,5.0,0.0007780875,0.0027325035,0.04202957,0.0002811051,0.1529439,0.8003836,0.00085123966
101,2.0,0.17873971,0.11516257,0.5182421,0.023020452,0.13053349,0.03387249,0.00042916724
102,5.0,0.0011161938,0.0011556975,0.027633341,0.00019366763,0.0062397816,0.95921373,0.004447577
103,4.0,0.026062597,0.05089967,0.061011672,0.01831701,0.019253448,0.8220976,0.0023579434
104,5.0,0.07999864,0.06603781,0.2037432,0.025087655,0.21605392,0.40425366,0.004825159
105,5.0,0.0005137497,0.0018267143,0.009382637,3.491519e-05,0.071635135,0.9155693,0.0010374942
106,4.0,0.00013656156,0.00021241061,0.006181811,4.6458037e-05,0.32888365,0.6638618,0.0006773792
107,5.0,0.0035357703,0.007318028,0.0291269,0.00015763262,0.06555451,0.8864139,0.007893283
108,5.0,0.042090483,0.02167198,0.22995538,0.006437049,0.08153024,0.6170892,0.0012256667
109,5.0,0.00011043975,0.0027237984,0.040788464,0.0005179036,0.10303963,0.85007375,0.0027459448
110,5.0,4.3199165e-05,0.00016361011,0.0037188195,7.0518618e-06,0.0012566563,0.9833066,0.011504089
111,5.0,0.02193937,0.0147091625,0.10858454,0.01433624,0.12037978,0.71901864,0.001032314
112,5.0,0.0011671471,0.002334765,0.033702143,0.0030707328,0.032752052,0.9266622,0.00031095408
113,5.0,8.1150116e-05,0.00037819392,0.011417701,0.00048595527,0.0031336083,0.9839235,0.0005799125
114,5.0,0.0013128336,0.008558,0.02372564,0.00045533082,0.0015824331,0.9609657,0.00340001
115,2.0,0.072905615,0.09293009,0.22647582,0.040249918,0.16271043,0.39802888,0.0066991574
116,4.0,0.024998935,0.064670436,0.24890806,0.0019542528,0.49687168,0.14478365,0.017812962
117,5.0,8.639181e-05,0.00026213512,0.022886619,6.448938e-06,0.12985063,0.8447164,0.0021913168
118,5.0,0.0015559363,0.0018311009,0.018630609,0.0002932235,0.007071187,0.9600004,0.010617635
119,1.0,0.01970473,0.08255673,0.18030965,0.022149706,0.119756095,0.5583851,0.017137995
120,5.0,0.0008379065,0.0029249296,0.05859754,0.0002450955,0.17709301,0.75778615,0.0025153777
121,5.0,0.0011927598,0.0011493956,0.018606294,0.00016585781,0.08486464,0.880447,0.01357416
122,5.0,5.384428e-06,8.6278866e-05,0.0024621987,7.94152e-06,0.0026039167,0.9731887,0.021645594
123,5.0,0.0035115492,0.031621568,0.11242808,0.0070862183,0.21199757,0.5782128,0.055142175
124,5.0,2.2020035e-06,1.2168579e-06,0.00025750493,6.587883e-08,0.00027164113,0.99276626,0.006701089
125,5.0,0.05811471,0.08538719,0.19080737,0.032433867,0.15205789,0.4739588,0.0072401767
126,4.0,0.19888535,0.060595296,0.2958727,0.0014554524,0.12006662,0.3227626,0.00036202773
127,5.0,0.0029994834,0.033922356,0.119910926,0.02319185,0.23186082,0.54605126,0.042063277
128,5.0,0.05009707,0.06456072,0.30025038,0.0012787399,0.15530744,0.4281376,0.00036806532
129,2.0,0.0008586557,0.0053814095,0.0365566,8.162422e-05,0.11735073,0.8315066,0.008264453
130,1.0,0.00026051578,0.0010586468,0.009247248,0.0011358586,0.0029738585,0.98522955,9.4239156e-05
131,5.0,7.4358344e-05,0.00061480846,0.016918898,0.0002049303,0.0047376556,0.9739329,0.0035165322
132,4.0,0.00099631,0.0019965535,0.050611325,0.00013560188,0.3564476,0.58923537,0.0005772412
133,5.0,7.643615e-05,0.0013491822,0.05505805,0.000514697,0.033439063,0.90838516,0.0011774477
134,5.0,0.00060623535,0.0005897822,0.012736374,1.5965586e-05,0.0054216795,0.9737511,0.0068787015
135,5.0,0.001542929,0.0036346198,0.055132635,0.0014064333,0.14920346,0.7840372,0.005042718
136,5.0,2.9799414e-05,8.761751e-05,0.013608304,2.8993303e-05,0.0022796814,0.9789489,0.005016763
137,4.0,0.06491958,0.07262505,0.22024266,0.019214844,0.048645537,0.57017994,0.0041724024
138,3.0,0.010707242,0.101129025,0.20549478,0.24640934,0.17188741,0.25430804,0.010064187
139,5.0,5.171313e-05,0.00038608373,0.014932029,0.0026964392,0.00072504976,0.98086196,0.0003466702
140,5.0,0.0012903728,0.0018958283,0.021804292,0.0022113551,0.004486863,0.968257,5.4280215e-05
141,5.0,0.0021783607,0.0070218695,0.094151646,0.00029591058,0.33481658,0.5591067,0.0024289787
142,3.0,0.071887724,0.16423127,0.1989616,0.083211,0.08439761,0.37622386,0.021086974
143,5.0,0.13985465,0.10034114,0.24958706,0.05704994,0.16187853,0.28643528,0.0048534228
144,5.0,0.0007135524,0.0027269288,0.06501983,0.00016655833,0.05329228,0.86016166,0.017919168
145,4.0,0.005949071,0.0031592282,0.008811367,2.8226785e-07,0.011379108,0.9678834,0.002817577
146,2.0,0.00050877465,0.0013133083,0.0050577647,0.000114510716,0.0926668,0.8984648,0.0018740564
147,5.0,9.055762e-06,4.309814e-05,0.0015058224,3.9738985e-05,0.0002270897,0.9965469,0.001628162
148,4.0,0.053331148,0.022364354,0.31335506,0.0030673181,0.40659478,0.20117232,0.00011495683
149,5.0,9.375121e-05,0.00039710524,0.03749244,0.00025249392,0.012962225,0.91361564,0.035186324
150,5.0,5.3093172e-05,0.0006495376,0.006264356,0.00017552533,0.000362222,0.98217154,0.010323726
151,5.0,1.7058343e-05,3.8668066e-05,0.004431675,6.411302e-05,0.00012915712,0.9948607,0.00045849994
152,5.0,0.0006785565,0.015991438,0.06650464,0.021031538,0.046546575,0.7366002,0.11264701
153,4.0,0.00067705475,0.0035087122,0.07456742,0.00036766863,0.50873923,0.4111199,0.001019998
154,4.0,0.0006338353,0.0020260904,0.035241164,5.0846384e-06,0.510557,0.43597877,0.01555806
155,5.0,2.146036e-05,0.00018335908,0.019410161,0.00019134853,0.0062023066,0.96640044,0.007590914
156,2.0,0.0026695523,0.03028066,0.27561304,0.0010087923,0.23759706,0.44847426,0.004356609
157,2.0,0.10164719,0.07125346,0.19060975,0.07764111,0.19131538,0.36456227,0.0029708515
158,5.0,6.612122e-06,3.667141e-05,0.0033733996,0.00031399116,0.0001756545,0.99262035,0.0034732246
159,5.0,0.00784068,0.1132607,0.16805375,0.024343139,0.18685053,0.48431048,0.01534081
160,5.0,0.031648144,0.08909424,0.18580644,0.016150061,0.18222496,0.4865169,0.008559337
161,5.0,0.003920749,0.0021880788,0.04246175,0.0024524946,0.026248941,0.9226519,7.603458e-05
162,5.0,0.00015469802,0.0006104659,0.003914803,0.00012623316,0.0017731879,0.99264467,0.0007758817
163,2.0,0.013024596,0.011106417,0.101524964,0.017904582,0.017906353,0.83706176,0.0014712188
164,4.0,0.008449954,0.02222114,0.055957284,0.003511718,0.24939,0.4885685,0.17190142
165,5.0,0.0045711147,0.01869423,0.030384567,0.39222503,0.05045472,0.45711455,0.0465558
166,5.0,3.2049516e-05,0.00024694356,0.008740402,1.5527783e-05,0.03596098,0.95400196,0.0010021346
167,5.0,0.00043441416,0.0026644922,0.031541392,0.008065981,0.0005339161,0.95184875,0.00491107
168,5.0,0.02352735,0.072063826,0.07742408,0.003995178,0.0580925,0.7513532,0.01354386
169,5.0,0.0006207608,0.004804269,0.047762122,0.013787418,0.018615305,0.9112841,0.003125917
170,4.0,0.17051712,0.21653853,0.1075507,0.049827583,0.20661384,0.236833,0.0121190995
171,5.0,0.00024250112,0.0006426425,0.0111546,0.00028649607,0.19432087,0.7898655,0.0034873285
172,4.0,0.24025185,0.04231303,0.48471737,0.0022799212,0.19142063,0.03895568,6.1459185e-05
173,5.0,0.0015382137,0.01147869,0.06414976,0.0065335818,0.052511025,0.83234,0.031448733
174,5.0,0.0003744681,0.0043620113,0.04779028,0.00086855586,0.044430718,0.85985273,0.04232119
175,5.0,0.13709746,0.05689735,0.31823894,0.058986366,0.19495016,0.23304564,0.0007840654
176,5.0,4.5834804e-05,0.00011185551,0.026652781,3.275395e-06,0.21029556,0.746279,0.016611742
177,3.0,0.04442754,0.17451613,0.18072958,0.20761496,0.10176603,0.25308964,0.037856158
178,5.0,0.0398276,0.052262392,0.25345662,0.0024488291,0.21249972,0.42086166,0.018643226
179,5.0,0.0014615429,0.0010535913,0.01792984,3.1779866e-06,0.068745725,0.9016301,0.009175981
180,2.0,0.049364947,0.07987152,0.25613126,0.048635982,0.18925908,0.35899952,0.017737646
181,2.0,0.14450905,0.062210687,0.5584614,0.0024875887,0.20248675,0.029759992,8.447727e-05
182,5.0,9.948066e-06,8.911969e-05,0.0021484494,4.068074e-05,8.000974e-05,0.9956292,0.0020025885
183,5.0,0.0005654189,0.0013370292,0.05624841,7.769974e-05,0.27624816,0.661287,0.0042362036
184,5.0,0.008895022,0.003177129,0.04303446,0.0016204152,0.003590534,0.939558,0.00012452107
185,2.0,0.0006381661,0.00511123,0.08127213,0.00932303,0.5875362,0.22618003,0.08993917
186,4.0,0.0005790019,0.0004993617,0.14703912,3.7840193e-05,0.6358016,0.21598278,6.0291793e-05
187,2.0,0.050568808,0.08372711,0.20407712,0.02825284,0.13398142,0.49231464,0.007078142
188,5.0,2.9031926e-05,0.0003199443,0.020068228,5.8519003e-05,0.16654466,0.81221044,0.0007692377
189,2.0,0.03413939,0.03829299,0.08228594,0.00019650465,0.2367867,0.6077523,0.0005461305
190,5.0,0.028336976,0.049897768,0.15473196,0.004006763,0.4001873,0.3622209,0.00061827485
191,4.0,0.009848348,0.02815363,0.15749753,0.0009295312,0.2509802,0.55207604,0.0005147403
192,1.0,0.07649017,0.19235228,0.3632921,0.0060992064,0.061582275,0.29419342,0.0059905993
193,4.0,0.00031658815,0.003568454,0.026143676,0.0024177278,0.06533378,0.9009332,0.001286545
194,5.0,0.00021967289,0.0008789514,0.019765757,0.0015632099,0.008752834,0.96845096,0.0003686984
195,5.0,0.002654787,0.0035241174,0.017444223,0.0020975664,0.016386878,0.9569218,0.0009706525
196,5.0,0.002431261,0.0065092808,0.10226922,0.00011770153,0.20589377,0.6807043,0.0020744847
197,5.0,3.085107e-05,5.9616676e-05,0.009395667,9.635882e-05,0.00080181553,0.9889286,0.00068703794
198,5.0,0.016205054,0.059519865,0.17192699,0.0108873295,0.17107865,0.5623682,0.008013885
199,5.0,0.014439201,0.019040497,0.081240594,0.032577697,0.10499198,0.7422124,0.0054975236
200,5.0,0.010187985,0.024483578,0.06515556,0.22239509,0.034203865,0.6412765,0.002297499
201,5.0,0.00014656098,0.00063147646,0.0151543,0.00024583752,0.02449509,0.95875186,0.00057489675
202,5.0,0.00036056704,0.010459395,0.12036744,0.0025102175,0.1688847,0.66681725,0.030600367
203,6.0,0.00015012897,0.0007572483,0.019438606,0.00082866213,0.0007499065,0.9719772,0.006098348
204,5.0,0.00067471905,0.0014639109,0.004017659,8.940569e-06,0.0031933617,0.98943615,0.0012052539
205,5.0,0.016518418,0.013067768,0.009049211,0.0056751585,0.0076537016,0.94631326,0.0017225051
206,4.0,0.0012703025,0.0024129748,0.033261307,2.9992032e-05,0.20331225,0.73246783,0.027245393
207,2.0,0.13741016,0.14511435,0.3193025,0.021936756,0.2038135,0.16996045,0.0024622176
208,2.0,0.026243543,0.13473116,0.6990137,0.01852595,0.066237874,0.054524235,0.0007234444
209,5.0,0.004272199,0.0020186915,0.011394665,0.0013515023,0.0034642273,0.97710323,0.000395514
210,5.0,0.00025964878,0.00028351802,0.016450208,0.0017896654,0.0039983955,0.97432387,0.00289477
211,5.0,0.0001693655,0.0035780368,0.056406233,0.00014263339,0.15414578,0.7805417,0.0050162636
212,5.0,0.00015247194,0.0005215528,0.013625358,0.00020939,0.0036433837,0.9787396,0.003108158
213,4.0,0.033183657,0.018959742,0.26147735,0.0031059522,0.37466937,0.30832013,0.0002837929
214,5.0,0.00043799766,0.0006160759,0.009983223,3.710319e-06,0.060303915,0.91486585,0.013789264
215,5.0,0.03647768,0.019350307,0.07290331,0.0006227486,0.12451066,0.74333894,0.0027963233
216,5.0,0.0009525973,0.0017479489,0.027047569,0.00094552996,0.0039188378,0.96331125,0.002076224
217,5.0,0.004826213,0.01951184,0.06780286,0.00022565977,0.22372518,0.6822128,0.001695348
218,5.0,0.08411534,0.12449452,0.2627052,0.012256132,0.23111151,0.28159502,0.0037222314
219,5.0,0.012296249,0.08778665,0.10533624,0.016062504,0.08787939,0.6481631,0.04247588
220,5.0,0.0019901542,0.0028913757,0.00472562,0.00016070201,0.0020642094,0.9847268,0.0034411468
221,5.0,0.00019060058,0.00085926685,0.01582988,0.0031787495,0.095864855,0.8681533,0.015923355
222,1.0,0.009737364,0.17588364,0.20120874,0.066457875,0.104217276,0.4177649,0.024730284
223,5.0,0.007993793,0.019219942,0.07459066,0.00058611727,0.07311963,0.8076514,0.016838478
224,5.0,0.0015333059,0.0034913842,0.060927987,0.0009837699,0.038986918,0.8935677,0.0005089805
225,5.0,0.000368433,0.00089014525,0.029683193,0.00038336677,0.018562904,0.94669175,0.003420124
226,5.0,0.0412922,0.118112154,0.24915196,0.004279704,0.11308541,0.4685298,0.0055488423
227,5.0,0.024572043,0.017466491,0.07260431,0.00060857285,0.11844914,0.75857437,0.0077251177
228,5.0,1.0779867e-05,4.2401476e-05,0.0073982123,2.0257698e-05,0.0004674095,0.9904317,0.0016291767
229,5.0,0.05000499,0.022585018,0.13544802,0.06131377,0.10303654,0.62702304,0.0005885757
230,5.0,0.00829352,0.019017879,0.08947357,0.016502712,0.11313089,0.7509597,0.0026217005
231,5.0,0.07445239,0.19004625,0.15422356,0.07021868,0.08703497,0.39514276,0.028881412
232,5.0,7.2776886e-05,0.00033506882,0.009281019,0.0002567886,0.026242392,0.95659596,0.0072160047
233,5.0,7.1378354e-06,5.6348865e-05,0.010851025,9.713521e-06,0.014551944,0.95714724,0.017376564
234,5.0,2.9863477e-05,0.00020034586,0.016325483,2.6271939e-05,0.06582672,0.91645813,0.0011332292
235,5.0,0.01891065,0.0638834,0.10505863,0.04181419,0.089022115,0.65845627,0.022854704
236,5.0,0.00056677416,0.0015363793,0.011723261,0.00037471918,0.045216233,0.9332126,0.0073701176
237,5.0,5.6983696e-05,0.0007415271,0.014034963,0.00011933439,0.041594528,0.9433055,0.00014722723
238,2.0,0.06727481,0.08970949,0.25353354,0.03071606,0.12894295,0.42320225,0.0066208835
239,1.0,0.14774248,0.34165853,0.18840219,0.00027741987,0.20730877,0.11348186,0.0011287011
240,5.0,0.0056533325,0.03295042,0.043671984,0.00057938386,0.051766217,0.82929265,0.036085937
241,4.0,0.048390463,0.07316903,0.12509985,0.0042016637,0.17530636,0.56376106,0.010071551
242,5.0,0.10670478,0.08761244,0.1963009,0.029891234,0.17434038,0.40044367,0.0047065956
243,2.0,0.038010404,0.02632768,0.37719247,0.0034751247,0.25109375,0.30289823,0.0010024149
244,5.0,1.3504143e-05,1.2226789e-05,0.00029467433,4.0130108e-05,0.00010333906,0.99586856,0.0036676086
245,2.0,0.10084025,0.21275233,0.30004603,0.023240896,0.09047906,0.26949376,0.0031477
246,0.0,0.19456196,0.10121388,0.3533799,0.020911384,0.16748925,0.16203117,0.0004124904
247,5.0,8.716785e-05,3.5480738e-05,0.0014800922,1.5914115e-05,0.00023258197,0.9976561,0.00049262313
248,5.0,7.0641777e-06,1.3589783e-05,0.0017171125,6.619801e-05,4.6318575e-05,0.99780864,0.00034108566
249,4.0,0.42313218,0.08690611,0.34408626,0.043922365,0.06898319,0.03287505,9.480806e-05
250,5.0,0.044167634,0.08525634,0.23305239,0.02815622,0.094438344,0.5043686,0.010560457
251,5.0,0.0009930098,0.0009603228,0.019449046,3.2742832e-06,0.23358768,0.7435935,0.0014130471
252,5.0,0.0012145491,0.011445549,0.04015815,0.0025479938,0.10901333,0.7791636,0.056456823
253,5.0,0.006225968,0.0133414455,0.11440048,5.7261117e-05,0.24619739,0.61755234,0.0022251448
254,4.0,0.00014548538,0.00033297663,0.059407387,0.00011824562,0.03951812,0.8757553,0.024722423
255,5.0,0.064644866,0.14214577,0.15453365,0.04767568,0.09200575,0.47458076,0.024413554
256,5.0,0.0008384746,0.021119595,0.0661217,0.0042709853,0.016226253,0.8902857,0.0011372517
257,4.0,0.034004018,0.025865432,0.33067837,0.0012029868,0.29901156,0.3090497,0.00018786355
258,5.0,3.5760485e-07,6.017428e-06,0.00055665895,2.7269407e-05,2.4989713e-05,0.9953251,0.0040594973
259,5.0,0.10695342,0.08172808,0.30030912,0.028390428,0.16783272,0.3106591,0.0041270917
260,2.0,0.25088614,0.14582795,0.46605745,0.008994889,0.08081871,0.04725233,0.00016250054
261,5.0,0.009325461,0.036724325,0.12094829,0.018836603,0.056459147,0.7416169,0.016089313
262,2.0,0.2662817,0.20889883,0.23186922,0.0030142355,0.014322835,0.2742609,0.0013522826
263,3.0,0.0768909,0.10871802,0.30140203,0.03132343,0.19754551,0.27917683,0.0049432493
264,5.0,0.012998695,0.009054098,0.16823263,0.0018493421,0.12566426,0.681219,0.0009820105
265,5.0,0.0052977935,0.002936658,0.03501172,8.4582716e-05,0.16010854,0.7957384,0.0008223075
266,5.0,0.0009371181,0.003315328,0.05200412,0.00082545733,0.26979703,0.67159,0.0015308838
267,1.0,0.057842314,0.15051098,0.16800824,0.030330863,0.20633306,0.37463245,0.012342131
268,0.0,0.29806757,0.18712461,0.34380004,0.025164198,0.09281492,0.05095984,0.002068799
269,4.0,2.3661201e-05,9.4664574e-05,0.0343083,2.581707e-07,0.4229933,0.5419659,0.00061394356
270,5.0,5.7177578e-05,5.5596804e-05,0.000956052,1.09348675e-05,0.0005523295,0.97602254,0.022345409
271,5.0,1.9120132e-06,2.2243321e-05,0.004730943,1.459518e-05,0.0009490394,0.98295677,0.011324481
