id,true_0,score_0,score_1
247,1.0,1.1058289e-06,0.9999989
248,1.0,0.000162154,0.9998379
249,0.0,0.99855167,0.0014483705
250,1.0,6.7528663e-06,0.9999932
251,1.0,0.028982012,0.971018
252,0.0,0.9999933,6.6646153e-06
253,0.0,0.96119934,0.03880062
254,1.0,6.44201e-06,0.99999356
255,1.0,0.5290463,0.47095367
256,1.0,0.09739916,0.9026008
257,0.0,0.9968125,0.003187461
258,1.0,8.9995217e-07,0.99999905
259,0.0,0.99991643,8.35694e-05
260,1.0,2.416522e-06,0.9999976
261,1.0,3.159884e-08,1.0
262,1.0,0.0002208233,0.99977916
263,1.0,8.6860025e-05,0.9999131
264,1.0,3.2801527e-05,0.9999672
265,1.0,0.0005251431,0.9994748
266,1.0,0.02369389,0.97630614
267,1.0,0.00096426316,0.9990357
268,1.0,0.0039222925,0.9960777
269,0.0,0.99994373,5.6265395e-05
270,0.0,0.99810636,0.00189368
271,1.0,2.4694482e-06,0.9999975
272,1.0,9.83571e-07,0.99999905
273,1.0,1.2070319e-05,0.99998796
274,1.0,0.016852293,0.98314774
275,0.0,0.9995628,0.0004371954
276,1.0,7.091414e-07,0.9999993
277,1.0,0.0001626686,0.9998373
278,0.0,0.99999356,6.458965e-06
279,0.0,0.9978508,0.00214922
280,0.0,0.99999595,4.101742e-06
281,1.0,1.908031e-05,0.9999809
282,0.0,0.99989414,0.00010586963
283,0.0,0.99963415,0.00036584068
284,1.0,2.1927106e-05,0.99997807
285,0.0,0.99983275,0.0001671815
286,0.0,0.99917406,0.000825864
287,1.0,6.392673e-05,0.9999361
288,1.0,7.139736e-05,0.9999286
289,1.0,1.0791006e-05,0.99998915
290,1.0,0.0003018429,0.99969816
291,1.0,0.006280729,0.9937192
292,1.0,0.0051458855,0.99485415
293,1.0,0.00016227682,0.99983776
294,1.0,0.00053946493,0.9994605
295,1.0,0.00010673795,0.9998933
296,1.0,0.002029033,0.997971
297,1.0,6.7568603e-06,0.9999932
298,0.0,0.9847186,0.015281392
299,1.0,6.296271e-05,0.99993706
300,1.0,0.013014093,0.98698586
301,1.0,1.0233275e-08,1.0
302,1.0,0.00010943436,0.99989057
303,0.0,0.7942891,0.20571087
304,0.0,0.9999944,5.5551022e-06
305,0.0,0.9915854,0.008414664
306,1.0,7.64663e-07,0.9999993
307,0.0,0.99991643,8.3602965e-05
308,1.0,0.00021718215,0.99978286
309,1.0,3.6586048e-06,0.9999963
310,1.0,6.8506515e-06,0.9999932
311,0.0,0.99988544,0.00011451395
312,0.0,0.9951249,0.004875138
313,1.0,0.04590003,0.95409995
314,0.0,0.9999548,4.5149613e-05
315,1.0,0.44375905,0.556241
316,1.0,0.0004619038,0.99953806
317,1.0,8.2487367e-07,0.99999917
318,1.0,1.01607875e-05,0.99998987
319,1.0,1.2827273e-06,0.9999987
320,1.0,3.403225e-08,1.0
321,1.0,1.1626608e-07,0.9999999
322,1.0,0.00045957,0.99954045
323,0.0,0.99959475,0.00040527736
324,1.0,1.5001748e-06,0.99999845
325,0.0,0.9997845,0.0002155117
326,1.0,0.00025438186,0.99974567
327,1.0,0.003562817,0.9964372
328,1.0,0.00015707909,0.9998429
329,1.0,0.4646697,0.53533036
330,1.0,2.9510654e-06,0.999997
331,1.0,0.00017537313,0.9998247
332,1.0,5.676975e-06,0.9999943
333,1.0,4.8525228e-05,0.9999515
334,1.0,0.0017457204,0.99825424
335,0.0,0.99990916,9.0815556e-05
336,1.0,0.0064592347,0.9935408
337,1.0,1.7656077e-07,0.9999999
338,0.0,0.99969614,0.00030384347
339,1.0,0.07201801,0.927982
340,0.0,0.9997626,0.00023737167
341,1.0,3.7742227e-06,0.9999962
342,1.0,0.00065745687,0.9993425
343,1.0,0.00088585255,0.9991141
344,1.0,0.00014172061,0.99985826
345,1.0,0.0057604155,0.99423957
346,1.0,0.04669415,0.95330584
347,1.0,8.423888e-07,0.99999917
348,1.0,0.08384272,0.91615725
349,1.0,0.7306032,0.26939678
350,0.0,0.9774366,0.022563368
351,1.0,0.2249994,0.7750006
352,1.0,0.17256455,0.8274355
353,0.0,0.99996805,3.1976077e-05
354,1.0,6.16963e-08,0.9999999
355,0.0,0.9936698,0.0063302536
356,0.0,0.9999584,4.159281e-05
357,1.0,3.2750737e-05,0.9999672
358,1.0,0.0013270474,0.99867296
359,1.0,0.040425975,0.95957404
360,1.0,0.00017260315,0.9998274
361,1.0,0.00042332363,0.9995766
362,1.0,0.00033934216,0.9996606
363,1.0,2.0928837e-05,0.999979
364,1.0,0.0249108,0.97508925
365,1.0,0.0001849476,0.99981505
366,1.0,0.0011799061,0.9988201
367,1.0,7.785299e-05,0.99992216
368,0.0,0.9710453,0.028954675
369,1.0,1.4775727e-05,0.9999852
370,1.0,0.0005592094,0.9994407
371,1.0,0.00060035725,0.99939966
372,1.0,0.035226688,0.96477324
373,1.0,0.5657731,0.43422687
374,1.0,0.57322264,0.42677733
375,1.0,0.17252809,0.8274719
376,1.0,0.00082606083,0.99917394
377,1.0,2.981666e-06,0.999997
378,1.0,0.0009800838,0.99901986
379,1.0,0.0002786259,0.99972135
380,1.0,3.764653e-06,0.9999962
381,0.0,0.97147715,0.028522812
382,1.0,4.2427804e-05,0.99995756
383,1.0,2.5945738e-08,1.0
384,1.0,1.43231955e-05,0.9999857
385,0.0,0.99828523,0.001714683
386,1.0,0.004584569,0.99541545
387,0.0,0.9999958,4.1824896e-06
388,1.0,3.3212066e-06,0.99999666
389,1.0,0.0005489369,0.9994511
390,1.0,2.9163039e-05,0.9999708
391,1.0,5.58109e-05,0.9999442
392,0.0,0.9999894,1.0555541e-05
393,1.0,9.08755e-05,0.99990916
394,1.0,5.427333e-07,0.9999994
395,1.0,0.00012517067,0.99987483
396,0.0,0.99999225,7.694443e-06
397,1.0,0.00027757752,0.9997224
398,1.0,0.0019085085,0.9980915
399,1.0,5.997607e-08,0.9999999
400,0.0,0.9999182,8.1783204e-05
401,1.0,0.010828935,0.9891711
402,1.0,6.749634e-08,0.9999999
403,1.0,0.13561913,0.8643809
404,1.0,8.549313e-05,0.9999145
405,1.0,0.004487918,0.99551207
406,1.0,0.9759921,0.02400796
407,1.0,5.7116034e-05,0.9999429
408,1.0,0.00072987395,0.99927014
409,1.0,0.0016815691,0.99831843
410,1.0,3.3891885e-07,0.99999964
411,1.0,2.011881e-05,0.99997985
412,1.0,1.1134188e-07,0.9999999
413,1.0,0.16271487,0.8372851
414,0.0,0.9998246,0.00017541042
415,1.0,0.0058044796,0.9941955
416,1.0,0.70221734,0.2977827
417,1.0,6.413663e-07,0.9999994
418,1.0,2.3292224e-09,1.0
419,1.0,0.024195269,0.97580475
420,1.0,1.9465851e-05,0.99998057
421,1.0,5.2862273e-05,0.9999472
422,1.0,5.068509e-07,0.9999995
423,1.0,0.043694086,0.95630586
424,1.0,1.9370439e-06,0.9999981
425,0.0,0.9999846,1.5395397e-05
426,1.0,1.3285823e-05,0.99998677
427,1.0,0.0015648097,0.9984352
428,1.0,0.000111896945,0.99988806
429,1.0,0.0001723397,0.9998276
430,1.0,0.00038580457,0.9996141
431,1.0,1.3157237e-06,0.9999987
432,1.0,0.0064879404,0.9935121
433,0.0,0.9999988,1.1620959e-06
434,1.0,1.1015672e-05,0.99998903
435,1.0,1.1374603e-06,0.9999988
436,1.0,0.0029130157,0.99708694
437,1.0,1.8406432e-07,0.99999976
438,1.0,5.6306103e-08,1.0
439,1.0,0.00081259076,0.9991874
440,0.0,0.99998987,1.0105578e-05
441,0.0,0.9738036,0.026196416
442,1.0,0.0027525441,0.9972474
443,0.0,0.9991054,0.00089459773
444,1.0,0.39700013,0.6029999
445,1.0,0.0030287781,0.99697125
446,1.0,0.00017129611,0.9998287
447,1.0,1.8870345e-05,0.99998116
448,1.0,0.0027752526,0.9972248
449,1.0,3.1354186e-05,0.99996865
450,1.0,8.293047e-06,0.99999166
451,1.0,0.0005614317,0.9994386
452,0.0,0.9646605,0.03533949
453,1.0,1.3473259e-06,0.9999987
454,1.0,0.00040187695,0.9995981
455,1.0,2.0822328e-05,0.99997914
456,0.0,0.9493641,0.050635863
457,1.0,0.06794288,0.9320571
458,0.0,0.9998789,0.00012114212
459,0.0,0.9999794,2.0671823e-05
460,0.0,0.99999547,4.497595e-06
461,1.0,4.082207e-06,0.99999595
462,1.0,1.3918568e-05,0.99998605
463,0.0,0.99999976,2.3491542e-07
464,1.0,2.8244958e-06,0.99999714
465,0.0,0.9946517,0.0053483476
466,1.0,8.2995143e-07,0.99999917
467,0.0,0.04591304,0.9540869
468,1.0,2.0681227e-05,0.9999794
469,0.0,0.9999572,4.2780342e-05
470,0.0,0.9999573,4.2727013e-05
471,0.0,0.9999914,8.577275e-06
472,1.0,0.06891944,0.9310805
473,1.0,6.25185e-06,0.9999938
474,1.0,0.24360408,0.75639594
475,1.0,6.664023e-05,0.99993336
476,0.0,0.99998224,1.771539e-05
477,1.0,1.8781261e-06,0.9999981
478,1.0,0.011321523,0.9886785
479,1.0,1.2838628e-07,0.9999999
480,1.0,2.061418e-05,0.9999794
481,1.0,9.151179e-05,0.99990845
482,0.0,0.9903797,0.009620341
483,1.0,0.0019396656,0.9980603
484,1.0,0.008729472,0.99127054
485,1.0,3.293837e-06,0.99999666
486,0.0,0.99876887,0.0012310955
487,0.0,0.99988854,0.00011139477
488,1.0,9.742522e-07,0.99999905
489,1.0,0.05778959,0.94221044
490,0.0,0.9999609,3.9068007e-05
491,0.0,0.99996364,3.6403962e-05
492,1.0,0.00012625565,0.99987376
493,0.0,0.999933,6.6958906e-05
494,1.0,1.5744158e-07,0.9999999
495,1.0,6.7349556e-06,0.9999933
496,0.0,0.99993753,6.243762e-05
497,1.0,0.0013350708,0.998665
498,1.0,9.551839e-06,0.99999046
499,1.0,1.3723775e-07,0.9999999
500,1.0,4.6444045e-05,0.9999535
501,1.0,0.33874348,0.66125655
502,0.0,0.99999356,6.417336e-06
503,0.0,0.9977906,0.002209426
504,0.0,0.9993938,0.0006062048
505,1.0,7.748973e-06,0.99999225
506,1.0,1.2728689e-06,0.9999987
507,1.0,0.56822246,0.43177754
508,1.0,0.00014116011,0.99985886
509,1.0,3.9105828e-07,0.99999964
510,1.0,0.022066535,0.9779335
511,1.0,6.6926616e-05,0.9999331
512,1.0,0.00019137161,0.9998086
513,1.0,6.194049e-08,0.9999999
514,1.0,0.020660076,0.97933996
515,1.0,0.0010213247,0.99897873
516,1.0,1.9542279e-06,0.9999981
517,0.0,0.99995375,4.6213205e-05
518,1.0,2.3784735e-07,0.99999976
519,1.0,0.00020862572,0.99979144
520,1.0,2.39173e-07,0.99999976
521,1.0,0.03159073,0.96840924
522,1.0,0.00016690437,0.9998331
523,1.0,3.7778163e-06,0.9999962
524,0.0,0.9939697,0.006030389
525,1.0,2.1592905e-06,0.99999785
526,1.0,3.750853e-05,0.99996245
527,1.0,2.7190697e-06,0.99999726
528,1.0,0.00025463325,0.9997453
529,0.0,0.9999603,3.9673414e-05
530,1.0,0.47064444,0.5293556
531,1.0,1.4750061e-05,0.9999852
532,0.0,0.9999728,2.7171176e-05
533,1.0,0.1866594,0.8133406
534,1.0,3.4779066e-06,0.99999654
535,1.0,1.3133952e-07,0.9999999
536,1.0,0.0012904191,0.99870956
537,0.0,0.99995637,4.3655116e-05
538,1.0,0.003013727,0.9969863
539,1.0,1.6555327e-07,0.9999999
540,1.0,0.009565388,0.99043465
541,0.0,0.99803156,0.0019684453
542,0.0,0.99984777,0.0001522653
543,1.0,1.6288655e-05,0.99998367
544,0.0,0.99841726,0.0015827195
545,1.0,3.4927477e-06,0.99999654
546,1.0,6.772174e-05,0.9999323
547,1.0,1.7558831e-06,0.9999982
548,0.0,0.999171,0.0008290606
549,1.0,0.003876501,0.9961235
550,1.0,0.00021203855,0.999788
551,1.0,2.5256084e-05,0.9999747
552,1.0,0.00011210287,0.99988794
553,1.0,0.0015732396,0.9984268
554,1.0,0.00031156107,0.9996885
555,0.0,0.99993026,6.968917e-05
556,0.0,0.99992466,7.537697e-05
557,1.0,1.4230083e-05,0.9999858
558,1.0,0.008785637,0.9912143
559,1.0,1.1066037e-07,0.9999999
560,1.0,0.003856347,0.9961436
561,0.0,0.99995315,4.6881247e-05
562,1.0,0.0050504217,0.9949496
563,1.0,9.81341e-07,0.99999905
564,1.0,4.509504e-08,1.0
565,1.0,1.0946901e-07,0.9999999
566,0.0,0.99985576,0.00014421475
567,0.0,0.99958986,0.00041016916
568,1.0,0.0016194029,0.99838054
569,0.0,0.9998832,0.00011686629
570,1.0,8.53144e-07,0.99999917
571,1.0,5.5274366e-08,1.0
572,1.0,0.010251029,0.9897489
573,0.0,0.9999987,1.3679509e-06
574,1.0,5.135085e-06,0.9999949
575,0.0,0.997463,0.0025370363
576,1.0,0.008229363,0.9917706
577,1.0,0.042613555,0.9573865
578,1.0,0.00066509924,0.9993349
579,0.0,0.9998479,0.00015212163
580,1.0,0.00028332073,0.9997167
581,0.0,0.991657,0.008342959
582,1.0,3.8129656e-08,1.0
583,0.0,0.99979585,0.00020412683
584,1.0,5.93888e-07,0.9999994
585,1.0,0.057507724,0.94249225
586,1.0,0.013260192,0.9867399
587,0.0,0.99999726,2.7498204e-06
588,0.0,0.9905697,0.009430221
589,1.0,0.034938548,0.9650615
590,0.0,0.99996305,3.7002123e-05
591,1.0,3.107496e-06,0.9999969
592,1.0,1.0835163e-05,0.99998915
593,1.0,0.00012350523,0.9998765
594,0.0,0.9999356,6.437145e-05
595,1.0,2.853753e-05,0.9999715
596,1.0,5.1164767e-05,0.99994886
597,1.0,1.0804514e-06,0.9999989
598,1.0,0.00076192577,0.99923813
599,0.0,0.99999785,2.1177582e-06
600,0.0,0.99999034,9.59861e-06
601,1.0,0.00066369324,0.9993363
602,1.0,2.451168e-06,0.9999975
603,0.0,0.9917203,0.008279703
604,1.0,0.0003705275,0.9996295
605,1.0,7.9715386e-07,0.99999917
606,1.0,0.00021567284,0.9997843
607,0.0,0.99782324,0.00217673
608,1.0,3.8806967e-05,0.99996114
609,1.0,1.2696876e-06,0.9999987
610,0.0,0.99987006,0.00012992958
611,1.0,1.5397363e-06,0.99999845
612,0.0,0.9997594,0.00024058022
613,1.0,4.725154e-05,0.9999528
614,1.0,0.00027988444,0.99972016
615,1.0,6.4500615e-05,0.9999355
616,0.0,0.99934894,0.00065102556
617,1.0,0.0010996531,0.9989003
618,1.0,0.0048930403,0.99510694
619,1.0,0.004650071,0.9953499
620,1.0,0.0016913756,0.99830866
621,0.0,0.9999559,4.405106e-05
622,1.0,0.018565118,0.98143494
623,1.0,8.189673e-09,1.0
624,0.0,0.9824767,0.017523294
625,1.0,0.024197858,0.9758021
626,1.0,5.807421e-05,0.99994195
627,1.0,1.57121e-05,0.99998426
628,1.0,1.9756958e-07,0.99999976
629,1.0,2.6581949e-05,0.9999734
630,1.0,5.2055693e-06,0.99999475
631,1.0,1.4002799e-06,0.99999857
632,1.0,1.6426131e-05,0.99998355
633,1.0,0.020539848,0.9794601
634,1.0,2.0812533e-07,0.99999976
635,0.0,0.9999938,6.1448595e-06
636,1.0,0.00011732901,0.9998827
637,1.0,0.0006325841,0.9993674
638,1.0,0.00033657107,0.9996635
639,1.0,7.415172e-08,0.9999999
640,1.0,1.1075281e-05,0.9999889
641,1.0,6.909908e-08,0.9999999
642,1.0,0.00018003093,0.99982005
643,0.0,0.9982815,0.0017185375
644,1.0,2.0005903e-07,0.99999976
645,1.0,0.00014510806,0.9998549
646,1.0,0.0005796805,0.9994203
647,1.0,5.912126e-05,0.9999409
648,1.0,1.8796329e-06,0.9999981
649,0.0,0.9889663,0.011033746
650,1.0,0.0061152563,0.99388474
651,1.0,0.00011580112,0.9998841
652,0.0,0.99984014,0.00015982396
653,0.0,0.8572469,0.14275311
654,1.0,1.8865008e-07,0.99999976
655,1.0,0.0010863064,0.99891365
656,1.0,0.000143554,0.9998565
657,1.0,0.371565,0.628435
658,1.0,1.963971e-05,0.99998033
659,1.0,4.457966e-07,0.9999995
660,1.0,3.6371923e-06,0.9999963
661,1.0,0.0017729534,0.99822706
662,0.0,0.997811,0.0021890337
663,1.0,6.5875615e-06,0.99999344
664,1.0,8.287554e-09,1.0
665,1.0,1.6365152e-07,0.9999999
666,0.0,0.9999739,2.6071324e-05
667,1.0,0.0058282455,0.9941718
668,1.0,0.00016180107,0.9998381
669,0.0,0.99619764,0.0038022897
670,1.0,3.5397054e-08,1.0
671,1.0,1.1686363e-06,0.9999988
672,1.0,0.19520101,0.80479896
673,1.0,1.2059329e-06,0.9999988
674,1.0,7.691787e-05,0.9999231
675,1.0,9.5095456e-05,0.9999049
676,1.0,0.0025025143,0.9974975
677,1.0,1.5510313e-05,0.9999845
678,1.0,0.001663434,0.99833655
679,1.0,0.011158573,0.9888415
680,1.0,2.8567043e-05,0.9999714
681,1.0,0.041310497,0.9586895
682,1.0,3.353689e-07,0.99999964
683,1.0,0.009475365,0.9905247
684,1.0,0.019727988,0.980272
685,1.0,5.5567667e-05,0.99994445
686,1.0,3.4578877e-06,0.99999654
687,1.0,7.276255e-05,0.9999273
688,1.0,0.7019947,0.29800525
689,1.0,9.811278e-05,0.9999019
690,1.0,0.00050139596,0.9994986
691,0.0,0.99990356,9.648441e-05
692,1.0,0.0001262135,0.99987376
693,1.0,0.00019236172,0.99980766
694,0.0,0.99856913,0.0014308309
695,1.0,1.7872013e-05,0.9999821
696,1.0,0.6803005,0.3196995
697,0.0,0.9999962,3.820668e-06
698,1.0,0.0059182467,0.9940818
699,0.0,0.99999905,9.254441e-07
700,1.0,5.7096968e-05,0.9999429
701,0.0,0.99867636,0.001323618
702,1.0,0.008617487,0.99138254
703,1.0,0.19942826,0.8005718
704,1.0,0.98281777,0.01718228
705,1.0,0.00022071849,0.9997793
706,0.0,0.9989141,0.0010859341
707,1.0,3.529925e-05,0.9999647
708,0.0,0.99910885,0.0008911484
709,1.0,5.605991e-06,0.9999944
710,1.0,3.2429132e-05,0.9999676
711,0.0,0.99943596,0.0005639889
712,1.0,2.0063804e-05,0.99998
713,1.0,0.026818087,0.9731819
714,1.0,0.00017673199,0.9998233
715,0.0,0.9999958,4.1737635e-06
